ID,Value_lang,ReqID,ParentWidgetID
17154,,394,6130
17205,艾泽拉斯的回忆被抑制了。%26402ht后，它们就会在尘泥沼泽重新涌现。,52,6141
17206,,394,6141
17211,艾泽拉斯的回忆被抑制了。%26390ht后，它们就会在龙骨荒野重新涌现。,52,6145
17212,,394,6145
17213,艾泽拉斯的回忆被抑制了。%26392ht后，它们就会在灼热峡谷重新涌现。,52,6146
17214,,394,6146
17221,复活重置,584,6150
17222,从难度5降低至难度4,585,6150
17223,,598,6150
17230,联盟夺取了御渊水晶,221,6154
17231,部落夺取了御渊水晶,231,6154
17232,,240,6154
17233,,245,6154
17234,,223,6154
17235,,241,6154
17236,,225,6154
17237,,242,6154
17238,,227,6154
17239,,243,6154
17240,,229,6154
17241,,244,6154
17242,,233,6154
17243,,246,6154
17244,,235,6154
17245,,247,6154
17246,,237,6154
17247,,248,6154
17248,,239,6154
17249,,249,6154
17272,Test Delve,677,6166
17273,3,679,6166
17274,|Hspell:458103|h|n死亡次数：%26215w,680,6166
17275,8,681,6166
17278,|TInterface\ICONS\Spell_Holy_PureOfHeart.blp:15|t |cFF0091F2[光耀回响]|r：|cFFFFFFFF%235897ic|r,52,6168
17279,,394,6168
17283,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%25436ha|r|n|n%453315sd,212,6170
17284,,277,6170
17285,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%25433ha|r|n|n%453315sd,212,6171
17286,,277,6171
17287,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%25432ha|r|n|n%453315sd,212,6172
17288,,277,6172
17289,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%25429ha|r|n|n%453315sd,212,6173
17290,,277,6173
17291,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%25437ha|r|n|n%453315sd,212,6174
17292,,277,6174
17293,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%25435ha|r|n|n%453315sd,212,6175
17294,,277,6175
17295,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%25431ha|r|n|n%453315sd,212,6176
17296,,277,6176
17297,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%25426ha|r|n|n%453315sd,212,6177
17298,,277,6177
17299,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%25428ha|r|n|n%453315sd,212,6178
17300,,277,6178
17301,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%25427ha|r|n|n%453315sd,212,6179
17302,,277,6179
17303,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%25438ha|r|n|n%453315sd,212,6180
17304,,277,6180
17305,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%25434ha|r|n|n%453315sd,212,6181
17306,,277,6181
17307,击败记忆中的敌人可获得：|n- |TInterface\ICONS\INV_Gizmo_HardenedAdamantiteTube.blp:15|t |cnIQ3:[宝匣钥匙碎片]|r|n- |TInterface\ICONS\INV_Valorstone_Base.BLP:15|t |c[神勇石]|r,52,6182
17308,,394,6182
17309,%ss,677,6183
17310,%24429w,679,6183
17311,|Hspell:458103|h|n死亡次数：%26215w,680,6183
17312,%24430w,681,6183
17313,%ss,677,6184
17314,,679,6184
17315,,680,6184
17316,？,681,6184
17317,%ss,677,6185
17318,,679,6185
17319,,680,6185
17320,？？,681,6185
17321,,708,6166
17322,,709,6166
17323,覆写说明条测试,710,6166
17324,,711,6166
17325,已获得！,718,6166
17326,未获得 :(,719,6166
17327,场景说明条,720,6166
17331,蛛魔军队,19,6186
17332,,273,6186
17333,在蛛魔的攻势中活下来！,208,6186
17334,,708,6183
17335,,709,6183
17336,,710,6183
17337,,711,6183
17338,|Hspell:463212|h,718,6183
17339,|Hspell:463213|h,719,6183
17340,,720,6183
17341,,708,6184
17342,,709,6184
17343,,710,6184
17344,,711,6184
17345,,718,6184
17346,,719,6184
17347,,720,6184
17348,,708,6185
17349,,709,6185
17350,,710,6185
17351,,711,6185
17352,,718,6185
17353,,719,6185
17354,,720,6185
17355,觉醒宝匣奖励,19,6187
17356,,273,6187
17357,当前主机觉醒进度。每完成5波都会升级奖励。,208,6187
17358,,204,6188
17359,,205,6188
17360,主顾技能,584,6191
17361,你选择的契约主顾会赋予你新的技能和增益，可以在卡兹阿加使用。,585,6191
17362,,598,6191
17363,,204,6192
17364,,205,6192
17365,,204,6194
17366,,205,6194
17367,谣言与契约宝藏,584,6196
17368,签订契约后会解锁谣言任务和宝藏。,585,6196
17369,,598,6196
17370,,204,6197
17371,,205,6197
17372,每周契约,584,6200
17373,与斩离之丝的成员签订契约，解锁各种技能、增益和活动。,585,6200
17374,,598,6200
17375,,570,1911
17376,,571,1911
17377,|cnWHITE_FONT_COLOR:契约福利：|r,52,6201
17378,,394,6201
17379,,212,6202
17380,,277,6202
17381,,212,6203
17382,,277,6203
17383,|cnWHITE_FONT_COLOR:解锁技能|r,52,6204
17384,,394,6204
17385,可解锁谍报谣言和纺崽秘藏。,212,6205
17386,谍报与秘藏,277,6205
17387,一包专业材料和卡赫提货币。,212,6206
17388,纺丝者的包裹,277,6206
17389,,19,6207
17390,%2601fn,273,6207
17391,下一级将奖励|n|Hitem:226520|h,208,6207
17392,|cnWHITE_FONT_COLOR:下一个解锁技能|r,52,6209
17393,,394,6209
17394,|cnWHITE_FONT_COLOR:下一级奖励：|r,52,6212
17395,,394,6212
17396,,212,6216
17397,,277,6216
17398,,212,6217
17399,,277,6217
17400,,212,6218
17401,,277,6218
17402,,212,6219
17403,,277,6219
17404,,212,6220
17405,,277,6220
17406,,212,6221
17407,谣言,277,6221
17408,,212,6222
17409,,277,6222
17410,,212,6223
17411,,277,6223
17412,,212,6224
17413,,277,6224
17414,,212,6225
17415,,277,6225
17416,,212,6226
17417,,277,6226
17418,,212,6227
17419,,277,6227
17420,,212,6228
17421,,277,6228
17422,,212,6229
17423,,277,6229
17424,,212,6230
17425,,277,6230
17426,,212,6231
17427,,277,6231
17428,|cnWHITE_FONT_COLOR:契约福利：|r,52,6233
17429,,394,6233
17430,|cnWHITE_FONT_COLOR:下一级奖励：|r,52,6235
17431,,394,6235
17432,,212,6236
17433,,277,6236
17434,,212,6237
17435,,277,6237
17436,,212,6238
17437,,277,6238
17438,,212,6239
17439,,277,6239
17440,,212,6240
17441,,277,6240
17442,,212,6241
17443,,277,6241
17444,,212,6242
17445,,277,6242
17446,,212,6243
17447,,277,6243
17448,,212,6244
17449,,277,6244
17450,,212,6245
17451,,277,6245
17452,|cnWHITE_FONT_COLOR:契约福利：|r,52,6248
17453,,394,6248
17454,|cnWHITE_FONT_COLOR:下一级奖励：|r,52,6250
17455,,394,6250
17456,,212,6251
17457,,277,6251
17458,,212,6252
17459,,277,6252
17460,,212,6253
17461,,277,6253
17462,,212,6254
17463,,277,6254
17464,,212,6255
17465,,277,6255
17466,,212,6256
17467,,277,6256
17468,,212,6257
17469,,277,6257
17470,,212,6258
17471,,277,6258
17472,,212,6259
17473,,277,6259
17474,消灭扬升的死忠派，换回军势的荣誉。,52,6261
17475,,394,6261
17476,消除萨拉塔斯的威胁。,52,6262
17477,,394,6262
17478,策划政治活动，降低苏雷吉的影响力。,52,6263
17479,,394,6263
17480,下一场：%27356ha,52,6264
17481,,394,6264
17482,演出正在进行！,52,6265
17483,,394,6265
17484,|n每周奖励：,52,6266
17485,,394,6266
17486,,621,6267
17487,,622,6267
17488,包含升级装备的材料、金币等等。,627,6267
17489,%0ss,433,6268
17490,反击开始倒计时。,434,6268
17491,剩余时间：%25452xa,52,5542
17492,,394,5542
17493,剩余时间：%25453xa,52,5543
17494,,394,5543
17497,剩余时间：%25445xa,52,5522
17498,,394,5522
17499,剩余时间：%25707xa,52,5560
17500,,394,5560
17501,剩余时间：%25665xa,52,5541
17502,,394,5541
17503,剩余时间：%25706xa,52,5559
17504,,394,5559
17505,剩余时间：%25708xa,52,5561
17506,,394,5561
17507,剩余时间：%25709xa,52,5562
17508,,394,5562
17520,掠夺武器物资：%26994w/%26995w,52,6270
17521,掠夺武器物资可以获得进入水坝所需的必要装备。,394,6270
17530,|TInterface/ICONS/inv_misc_chest_azerite.BLP:16:16|t |cFFFFD200世界之魂的回忆得分：|r%3115c,52,6272
17531,击败威胁艾泽拉斯的回忆，提高你的得分，获取更多|TInterface/ICONS/INV_Valorstone_Base.BLP:18:18|t神勇石和|TInterface/ICONS/INV_Gizmo_HardenedAdamantiteTube.blp:18:18|t宝匣钥匙碎片！,394,6272
17534,|n每周奖励：,52,6274
17535,,394,6274
17536,,621,6275
17537,,622,6275
17538,包含升级装备的材料、金币等等。,627,6275
17539,|n每周奖励：,52,6276
17540,,394,6276
17541,,621,6277
17542,,622,6277
17543,包含升级装备的材料、金币等等。,627,6277
17544,每完成五波可与代言人库尔达斯交谈，选择继续仪式或返回冈达加兹。,52,6278
17545,,394,6278
17546,炸药,19,6279
17547,,273,6279
17548,,208,6279
17549,综合任务进度：,19,6280
17550,,273,6280
17551,当所有目标都已完成，或者倒计时归零之后，夜幕激斗将推进到决战环节。,208,6280
17552,服务奖：,19,6281
17553,,273,6281
17554,为夜幕激斗目标做出贡献，提高你的服役评分，获取更好的奖励。,208,6281
17555,挖掘,19,6282
17556,,273,6282
17557,,208,6282
17558,找到执行官尼兹雷克。,52,6283
17559,找到执行官尼兹雷克。,394,6283
17560,轰炸,19,6284
17561,,273,6284
17562,,208,6284
17563,[DNT] Total Time Remaining: %44535e,52,6285
17564,,394,6285
17565,%0ss,433,6286
17566,反击失败时的决战倒计时。,434,6286
17567,%0ss,433,6287
17568,决战时间到了！,434,6287
17569,%0ss,433,6288
17570,圣焰之耀正在撤离战场。,434,6288
17571,%0ss,433,6289
17572,向集结点撤退。,434,6289
17573,返回破晨号。,52,6290
17574,返回破晨号。,394,6290
17575,铲走垃圾,19,6291
17576,,273,6291
17577,铲走的垃圾数量。,208,6291
17578,,19,6292
17579,,273,6292
17580,,208,6292
17584,激活事件,19,6294
17585,进行捐献，资助事件,208,6294
17586,,273,6294
17590,激活事件,19,6296
17591,进行捐献，资助事件,208,6296
17592,,273,6296
17606,,19,6298
17607,,273,6298
17608,,208,6298
17609,,19,6064
17610,,273,6064
17611,,208,6064
17612,,19,6067
17613,,273,6067
17614,,208,6067
17615,,19,6068
17616,,273,6068
17617,,208,6068
17622,剩余时间：%8529k,2,6300
17623,,3,6300
17624,,4,6300
17625,紫队剩余人数：%3600w,2,6301
17626,,3,6301
17627,,4,6301
17628,金队剩余人数：%3601w,2,6302
17629,,3,6302
17630,,4,6302
17631,,19,6303
17632,%2673fn,273,6303
17633,当前在锈水财阀的声望。,208,6303
17634,,19,6304
17635,%2677fn,273,6304
17636,当前在热砂财阀的声望。,208,6304
17637,,19,6305
17638,%2675fn,273,6305
17639,当前在黑水财阀的声望。,208,6305
17640,,19,6306
17641,%2671fn,273,6306
17642,当前在风险投资公司的声望。,208,6306
17645,光耀回响剩余激活时间：,19,6147
17646,,273,6147
17647,,208,6147
17648,光耀回响剩余激活时间：,19,6149
17649,,273,6149
17650,,208,6149
17651,光耀回响剩余激活时间：,19,6148
17652,,273,6148
17653,,208,6148
17711,|TInterface/RAIDFRAME/ReadyCheck-NotReady.blp:27|t,52,6312
17712,,394,6312
17713,|TInterface/RAIDFRAME/ReadyCheck-Ready.blp:27|t,52,6313
17714,,394,6313
17732,洞穴开启：%27007xa,52,6314
17733,,394,6314
17734,地精工人正在准备炸开这个洞穴。,52,6316
17735,,394,6316
17736,|n每周奖励：,52,6317
17737,,394,6317
17738,,621,6318
17739,,622,6318
17740,一枚强大的宝石，能够镶入喀耳刻的指环。,627,6318
17741,洞穴开启：%27008xa,52,6319
17742,,394,6319
17743,洞穴开启：%27009xa,52,6320
17744,,394,6320
17745,阿拉希飞艇正在轰炸洞穴的入口。,52,6321
17746,,394,6321
17747,狗头人工人正在发掘洞穴的入口。,52,6322
17748,,394,6322
17752,|n每周奖励：,52,6323
17753,,394,6323
17754,当所有玩家位于穆格或兹伊的房间一侧时，他们就会接管主导权，并成为顶头大佬。,642,6315
17755,所有玩家位于兹伊一侧时，兹伊会成为顶头大佬！,645,6315
17756,所有玩家位于穆格一侧时，穆格会成为顶头大佬！,646,6315
17757,|n每周奖励：,52,6324
17758,,394,6324
17759,,621,6325
17760,,622,6325
17761,一枚强大的宝石，能够镶入喀耳刻的指环。,627,6325
17762,,621,6326
17763,,622,6326
17764,一枚强大的宝石，能够镶入喀耳刻的指环。,627,6326
17765,-0/1 消灭墓穴烂泥,52,6327
17766,,394,6327
17767,- 0/1 消灭石笋纳罗克,52,6328
17768,,394,6328
17769,- 0/1 消灭奈拉索尔,52,6329
17770,,394,6329
17775,进入洞穴，击败潜伏其中的威胁。,52,6331
17776,,394,6331
17777,进入洞穴，击败潜伏其中的威胁。,52,6332
17778,,394,6332
17779,进入洞穴，击败潜伏其中的威胁。,52,6333
17780,,394,6333
17781,%27217w/%27218w                                                    %27216w/%27218w,52,6330
17782,,394,6330
17869,,708,6334
17870,,709,6334
17871,,710,6334
17872,,711,6334
17873,,718,6334
17874,,719,6334
17875,,720,6334
17876,坐骑：%27301w / %27300w,677,6334
17877,,679,6334
17878,,680,6334
17879,,681,6334
17880,,621,6335
17881,,622,6335
17882,,627,6335
17883,,621,6336
17884,,622,6336
17885,,627,6336
17886,|cnHIGHLIGHT_FONT_COLOR:下一个事件：|r坐骑狂欢,52,6337
17887,炫耀你的坐骑收藏。事件将在15分钟内开始。,394,6337
17888,|cnHIGHLIGHT_FONT_COLOR:下一个事件：|r坐骑狂欢,52,6338
17889,炫耀你的坐骑收藏。事件将在5分钟内开始。,394,6338
17890,|cnHIGHLIGHT_FONT_COLOR:激活事件：|r坐骑狂欢,52,6339
17891,炫耀你的坐骑收藏！,394,6339
17892,|cnHIGHLIGHT_FONT_COLOR:下一个事件：|r讲故事时间,52,6340
17893,聆听游学者周卓讲述过去的故事。事件将在15分钟内开始。,394,6340
17894,|cnHIGHLIGHT_FONT_COLOR:下一个事件：|r讲故事时间,52,6341
17895,聆听游学者周卓讲述过去的故事。事件将在5分钟内开始。,394,6341
17896,|cnHIGHLIGHT_FONT_COLOR:激活事件：|r讲故事时间,52,6342
17897,聆听游学者周卓讲述过去的故事。正在进行中。,394,6342
17898,|cnHIGHLIGHT_FONT_COLOR:下一个事件：|r时尚狂乱,52,6343
17899,在时尚狂乱中面对惊喜主题的挑战，展示你最华丽的造型。事件将在15分钟内开始。,394,6343
17900,|cnHIGHLIGHT_FONT_COLOR:下一个事件：|r时尚狂乱,52,6344
17901,在时尚狂乱中面对惊喜主题的挑战，展示你最华丽的造型。事件将在5分钟内开始。,394,6344
17902,|cnHIGHLIGHT_FONT_COLOR:激活事件：|r时尚狂乱,52,6345
17903,在时尚狂乱中面对惊喜主题的挑战，展示你最华丽的造型。,394,6345
17904,事件完成,19,6346
17905,不可用,208,6346
17906,,273,6346
17907,事件完成,19,6347
17908,不可用,208,6347
17909,,273,6347
17910,事件完成,19,6348
17911,不可用,208,6348
17912,,273,6348
17913,|cnHIGHLIGHT_FONT_COLOR:坐骑：|r %27301w / %27300w,52,6349
17914,,394,6349
17915,坐骑数,19,6350
17916,,273,6350
17917,,208,6350
17926,,621,6354
17927,,622,6354
17928,一枚强大的宝石，能够镶入喀耳刻的指环。,627,6354
17929,,621,6355
17930,,622,6355
17931,一枚强大的宝石，能够镶入喀耳刻的指环。,627,6355
17932,,621,6356
17933,,622,6356
17934,一枚强大的宝石，能够镶入喀耳刻的指环。,627,6356
17935,,621,6357
17936,,622,6357
17937,水手们搜遍了五洋七海，寻找着历史悠久的宝藏。,627,6357
17938,,621,6358
17939,,622,6358
17940,水手们搜遍了五洋七海，寻找着历史悠久的宝藏。,627,6358
17941,,621,6359
17942,,622,6359
17943,一枚强大的宝石，能够镶入喀耳刻的指环。,627,6359
17944,,621,6360
17945,,622,6360
17946,一枚强大的宝石，能够镶入喀耳刻的指环。,627,6360
17947,,621,6361
17948,,622,6361
17949,水手们搜遍了五洋七海，寻找着历史悠久的宝藏。,627,6361
17950,,621,6362
17951,,622,6362
17952,,627,6362
17953,,621,6363
17954,,622,6363
17955,,627,6363
17956,,621,6364
17957,,622,6364
17958,,627,6364
17959,%2640fn,584,6365
17960,完成难度4及以上的丰裕地下堡以提高本赛季中布莱恩的战斗能力。|n|n当前进度：|cnWHITE_FONT_COLOR:%40859e/%40860e|r,585,6365
17961,,598,6365
17962,,621,6372
17963,,622,6372
17964,一枚强大的宝石，能够镶入喀耳刻的指环。,627,6372
17965,,621,6373
17966,,622,6373
17967,,627,6373
17968,,621,6374
17969,,622,6374
17970,,627,6374
17971,,621,6375
17972,,622,6375
17973,,627,6375
17974,,621,6376
17975,,622,6376
17976,,627,6376
17977,,621,6377
17978,,622,6377
17979,,627,6377
17980,,621,6378
17981,,622,6378
17982,,627,6378
17983,剩余充能,19,6379
17984,,273,6379
17985,,208,6379
17986,剩余充能,19,6380
17987,,273,6380
17988,,208,6380
17989,剩余充能,19,6381
17990,,273,6381
17991,,208,6381
17992,剩余充能,19,6382
17993,,273,6382
17994,,208,6382
17995,下一次攻击：%27062ha,52,6507
17996,,394,6507
17997,反击开始倒计时：%26985x,52,6570
17998,,394,6570
17999,反击已经开始了。,52,6571
18000,,394,6571
18001,圣焰之耀正在集结军力，发起决战。,52,6572
18002,,394,6572
18003,决战已经开始了。,52,6573
18004,,394,6573
18005,圣焰之耀正在撤离：%27021x,52,6574
18006,,394,6574
18007,,19,6575
18008,|Hspell:471749|h,208,6575
18009,,273,6575
18010,热能电池,19,6576
18011,|Hspell:471749|h,208,6576
18012,,273,6576
18013,,19,6577
18014,%2605fn,273,6577
18015,当前在将军的声望。,208,6577
18016,,19,6578
18017,%2607fn,273,6578
18018,当前在宰相的声望。,208,6578
18019,,19,6579
18020,%2601fn,273,6579
18021,当前在纺丝者的声望。,208,6579
18022,,204,6580
18023,,205,6580
18024,,204,6581
18025,,205,6581
18026,,204,6582
18027,,205,6582
18028,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%27158ha|r|n|n%453315sd,212,6583
18029,,277,6583
18030,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%27158ha|r|n|n%453315sd,212,6584
18031,,277,6584
18032,|Hspell:462453|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%27317ha|r|n|n%453315sd,212,6585
18033,,277,6585
18034,|Hspell:430253|h|cnDARKYELLOW_FONT_COLOR:剩余时间：%27317ha|r|n|n%453315sd,212,6586
18035,,277,6586
18036,该地下堡含有额外宝箱，可以使用修复的宝匣钥匙开启。|n剩余时间：%27158ha|n|n%453315sd,52,6589
18037,,394,6589
18038,该地下堡含有额外宝箱，可以使用修复的宝匣钥匙开启。|n剩余时间：%27317ha|n|n%453315sd,52,6590
18039,,394,6590
18040,隔离污染物,19,6591
18041,,273,6591
18042,隔离的污染物数量。,208,6591
18046,完成“海蛇之怒”以解锁。,52,6593
18047,,394,6593
18048,,621,6594
18049,,622,6594
18050,,627,6594
18051,奖励：,52,6595
18052,,394,6595
18056,剩余时间：%26672ht,52,6597
18057,,394,6597
18058,完成“贪婪怒涛”以解锁。,52,6598
18059,,394,6598
18060,完成“维库之遗”以解锁。,52,6599
18061,,394,6599
18062,,540,6596
18063,,541,6596
18064,最高,19,6596
18065,,273,6596
18066,最高得分,208,6596
18069,在安德麦完成%45197e个世界任务以解锁,52,6602
18070,,394,6602
18071,剩余时间：%27248ht,52,6603
18072,,394,6603
18073,在安德麦完成%45198e个世界任务以解锁,52,6604
18074,,394,6604
18075,剩余时间：%27249ht,52,6605
18076,,394,6605
18077,钻井台能量,19,6606
18078,将失窃的电池送到这个位置,208,6606
18079,,273,6606
18080,钻井台能量,19,6607
18081,将失窃的电池送到这个位置,208,6607
18082,,273,6607
18083,钻井台能量,19,6608
18084,将失窃的电池送到这个位置,208,6608
