ID,NameSubtext_lang,Description_lang,AuraDescription_lang
422143,,,被$@spellname413539标记。
422145,,将帽子扔向一个热诚的元素来招募它！,
422146,,"施放一股太阳漩涡，使自己和周围的敌人减速，并在2秒后喷发出烈焰，在$425417d内造成$422141s1点火焰伤害，由所有敌人均摊，并对你造成$422141s2点火焰伤害。

可以在移动时施放。每击中一个敌人伤害都会提高，击中5个敌人时达到最大。",
422147,,,
422148,,修理风箱。,
422149,,,
422150,,$@spelldesc422125,
422151,,,
422152,,$@spelldesc422125,
422153,,$@spelldesc366264,
422154,,$@spelldesc366264,
422155,,,
422156,,,
422160,,,
422161,,协助考古探险队。,协助考古探险队。
422162,,$@spelldesc423693,
422163,,$@spelldesc423693,
422164,,,
422165,,,
422166,,,
422167,,,
422168,,,
422170,,快逃命啊！,被恐惧。
422172,,$@spelldesc422243,
422173,,,
422174,,,
422175,,,
422176,,,
422177,,,
422178,,,
422179,,,
422180,,,
422181,,,
422182,,,考古学家的重任压垮了这个元素，使其变得敌对！
422184,,,
422185,,,
422186,,,
422187,,,
422188,,,
422189,,,
422190,,,
422191,,,
422192,,,
422193,,,
422194,,,
422195,,,
422196,,,
422197,,,
422198,,,
422199,,,
422200,,,
422201,,,
422202,,,
422203,,,
422204,,,
422205,,,
422206,,,
422207,,,
422208,,,
422209,,,
422210,,,
422211,,,
422212,,,
422213,,,
422214,,,
422215,,,
422216,,,
422217,,,
422223,,,
422224,,,
422225,,,
422226,,,
422227,,,
422228,,,
422229,,,
422231,,,
422232,,,
422233,,斯卡莫拉克猛击当前目标，造成$s1点物理伤害。$@spellname422261会从重拳的冲击处脱落。,
422234,,,
422235,,,
422236,,为一个热诚的元素戴上帽子，将其变为考古助理！,为一个热诚的元素戴上帽子，将其变为考古助理！
422237,,,
422238,,,
422239,,,
422240,,,
422241,,,
422242,,,
422243,,斯莫德隆将炽热之魂灌输到余烬之痕中，周期性地喷发出烈焰，吞没一部分场地。对受冲击影响的所有玩家造成$s1点火焰伤害，并施加$@spellname425574。,
422244,,,被圣光束缚。
422245,,老蜡须挥舞矿镐凿穿当前目标的护甲，造成$s2点物理伤害，并使其受到的物理伤害提高$s1%，持续$d。,受到的物理伤害提高$s1%
422246,,$@spelldesc421665,
422247,,,
422248,,将蒙尘红色小球放入武器模具中。,
422249,,,
422250,,$@spelldesc422261,
422251,,,
422252,,,
422253,,前往梦境之中包含研究道标的随机位置。,
422254,,将火成熔剂放入武器模具中。,
422255,,,
422256,,,
422257,,,
422258,,,
422259,,,
422261,,斯卡莫拉克的裂片充满了潜藏的能量，对$a1码内的玩家造成$s1点暗影伤害。 ,
422262,,,
422263,8,,
422264,,,即将迎来残暴的攻击。
422265,,,
422266,,呼啸的火焰每$t1秒造成$s1点火焰伤害。,每$t1秒受到$s1点火焰伤害。
422267,,,
422270,,"老蜡须的冲锋在洞穴中回震不止，短暂的延迟后在每名玩家头顶落下巨石。巨石在$422274A1码内造成$422274s1点自然伤害。

对卑微的劳工极为致命。",
422271,,$@spelldesc422270,
422272,,$@spelldesc422261,
422273,,$@spelldesc422261,
422274,,$@spelldesc422270,
422275,,$@spelldesc422270,
422276,,"灼烧之根从丁达尔身旁爆发，每$422321t2秒造成$422321s2点火焰伤害，定身场地中的玩家，并对冲击点周围$423264a1码内的玩家造成$423264s1点火焰伤害。

每条未能击中玩家的根须都会爆发出$@spellname422324。",
422277,,"斯莫德隆用余烬之痕猛击地面以饱餐挂有烙印的玩家的精华，击退所有玩家。

挂有$@spellname421643的玩家还会产生$@spellname421821。",
422279,,,
422280,,$@spelldesc415262,
422281,,修理风箱。,
422282,,将月井之水倒在灵石上。,
422283,,一瓶月井之水。,瓶中灌满了纯净的月井之水。
422284,,将你传送回$z。与城镇中的旅店老板交谈可以改变你所设定的家的位置。,
422285,,,
422286,,,
422287,,,
422289,,,
422290,,,
422291,,$@spelldesc421501,
422292,,,
422293,,"过载蔓生草药会暂时加深你与梦境的联系，让你与周边的环境和草药本身协调。

成功完成短暂的冥想后，蔓生草药会赠予你大量资源。",
422294,,$@spelldesc422261,
422296,,,骑手太多，你要爆开了！
422297,,,
422298,,将月井之水倒在灵石上。,
422299,,一瓶月井之水。,瓶中灌满了纯净的月井之水。
422300,,This is a test aura!,This is a test aura.
422301,,让与不幸的个体羁绊紧密的痛苦梦境之灵现身。,
422303,,"将一把曲刃扎向目标，造成$422297s1点物理伤害。$422297s3秒后，曲刃会燃起暗影烈焰并回到你的手中，造成$422297s2点暗影烈焰伤害，由目标与路径中的所有敌人均摊。

每击中一个敌人伤害都会提高，击中5个敌人时伤害达到最大。",$422297s3秒后，曲刃会燃起暗影烈焰并回到你的手中，造成$422297w2点暗影烈焰伤害，由目标与路径中的所有敌人均摊。
422304,,携带一个新鲜的橙根。放进篮子里准备野餐！,携带一个新鲜的橙根。放进篮子里，再去继续收获。
422305,,呼啸的火焰每$t1秒造成$s1点火焰伤害。,每$t1秒受到$s1点火焰伤害。
422306,,$@spelldesc422293,使用一株蔓生草药冥想，与梦境协调。
422307,,,
422309,,,
422310,,呼啸的火焰每$t1秒造成$s1点火焰伤害。,每$t1秒受到$s1点火焰伤害。
422311,,,
422313,,,
422314,,将月井之水倒在灵石上。,
422315,,一瓶月井之水。,瓶中灌满了纯净的月井之水。
422316,,,
422317,,,
422318,,,
422319,,,
422320,,,
422321,,$@spelldesc422276,"每$t2秒造成$s2点火焰伤害，持续$d。

定身。"
422322,,,
422323,,,
422324,,$@spellname422324于$422426d后从$@spellname424665中萌发，每$s1秒对玩家造成$422325s1点火焰伤害$?diff15|diff16[。][，持续$d。],
422325,,$@spelldesc422324,
422326,,与一名友方制皮匠分享艾尔登的笔记，使他们暂时可以制作艾尔登的入梦叶握柄。制皮匠必须位于同一小队中。,
422327,,与友好的铭文师分享莉黛拉的笔记，使他们暂时可以制作莉黛拉的束缚符文。铭文师必须位于同一小队中。,
422328,,与一名友方附魔师分享夏拉萨的笔记，使他们暂时可以制作夏拉萨的睿智羊皮纸。附魔师必须位于同一小队中。,
422329,,,
422330,,艾尔登制作共生光孢握柄的临时配方。笔记中详细记录了维持握柄的共生特性所需的多种材料。,
422331,,燃烧树木的火花席卷了战场，使玩家受到的火焰伤害提高$s1%。,受到的火焰伤害提高$s1%。
422332,,,
422333,,"烈焰之种附着在玩家身上，每$t1秒造成$s1点火焰伤害。

种子在$d后喷发，对$423302a1码内的玩家造成$423302s1点火焰伤害，并在玩家的位置出现一个暴怒的树人。",每$t1秒造成$s1点火焰伤害。
422334,,,
422335,,,
422336,,,
422337,,笔记中详细记录了制作莉黛拉的束缚符文所需的材料。 ,
422338,,夏拉萨的笔记中详细记录了如何制作睿智羊皮纸原型。,
422340,,,
422341,,,
422342,,,
422343,,,
422344,,,
422345,,,
422346,,,
422347,,,
422349,,,
422351,,,
422352,,$@spelldesc422380,
422354,,,
422355,,,
422356,,,
422357,,,
422358,,,
422359,,,
422360,,,
422361,,,
422362,,,
422363,,,严重烧伤。
422364,,,
422365,,召唤精灵龙向前冲锋，攻击周围的所有敌人。,
422366,,$@spelldesc421013,
422367,,,
422368,,$@spelldesc422380,
422369,,"用荆棘密布的重拳猛击地面，对前方所有敌人造成$s1点物理伤害，对附近其他敌人额外造成伤害。
",
422370,,,
422371,,,
422372,,"需要$@spellname427010。

净化自身，移除$@spellname418720的效果。",
422373,,$@spelldesc424970,
422374,,,
422375,,,
422376,,,
422377,,威拉诺兹赋予的印记，表明你是她的亲选。焚心裂谷的拜荒者肯定认得它。,背负着威拉诺兹之印。具有印记时，焚心裂谷的拜荒者允许你与其对话。
422378,,$@spelldesc422125,
422379,,在空中踏着孢子向前疾冲。,
422380,,凯里欧斯创造一个移动的闪电球，不断将玩家拉近，每$t1秒造成$s1点自然伤害。,每$t1秒受到$s1点自然伤害。
422381,,"$@spellicon50464$@spellname50464
愈合使你的下一个滋养的施法时间缩短$400534s1%，并使其从$@spellname77495获得的增益额外提高$400534s2%。最多叠加$s1次。

$@spellicon102693$@spellname102693
林莽卫士的树人在被召唤时也会施放野性成长。",
422382,,治疗目标周围$A1码范围内最多$s2个受伤的盟友，在$d内为其恢复$o1点生命值。初始治疗量较高，并会随着时间的流逝逐步降低。,每$t1秒恢复$w1点生命值。
422383,,,
422384,,,
422385,,,
422386,,,
422388,,,
422389,,$@spelldesc422452,$@spellaura422452
422391,,携带一个新鲜的橙根。放进篮子里准备野餐！,携带一个新鲜的橙根。放进篮子里准备野餐！
422392,,"潜行侦测。
隐形侦测。
受到的伤害提高5%。","潜行侦测。
隐形侦测。
受到的伤害提高5%。"
422393,,死亡时喷发，对$A1码范围内的玩家造成$s1点暗影伤害。 ,
422395,,,
422396,,用灌注邪能的剑攻击目标，造成$s1点火焰伤害。,
422399,,,
422400,,,
422401,,,
422402,,,
422403,,,
422404,,,
422406,,,
422407,,,
422408,,,
422411,,,
422412,,,
422413,,,
422414,,猛击施法者前方的地面，造成$s1点暗影伤害并将玩家击退。,
422415,,,
422416,,加速生长。提高移动速度，每$t1秒恢复$s%的生命值，并使附近的敌人定身$t2秒。,每$t1秒恢复$s%的生命值。
422417,,,
422418,,,
422420,,,
422421,,,
422422,,,
422423,,携带着新鲜的野生青菜。放进篮子里准备野餐！,携带着新鲜的野生青菜。放进篮子里，再去继续收获。
422424,,携带一个新鲜的红玉之鳞甜瓜。放进篮子里准备野餐！,携带一个新鲜的红玉之鳞甜瓜。放进篮子里，再去继续收获。
422425,,携带着新鲜的野生青菜。放进篮子里准备野餐！,携带着新鲜的野生青菜。放进篮子里准备野餐！
422426,,,
422427,,,
422429,,,终于有机会休息了……
422430,,,
422431,,,
422432,,,
422433,,,
422434,,,
422435,,,
422436,,,
422437,,收集被遗忘者勇士的盛装外观。该套装只能由被遗忘者角色使用。,
422438,,,
422439,,携带一个新鲜的红玉之鳞甜瓜。放进篮子里准备野餐！,携带一个新鲜的红玉之鳞甜瓜。放进篮子里准备野餐！
422440,,,
422441,,"召唤$s7条根须并抽取它们的力量，持续$d，每条根须使你减速${$422440s2/4}%。你接下来的$s7个近战技能都会使一条根须断裂，额外造成$422440s1点暗影烈焰伤害，由周围的敌人均摊。

每击中一个敌人伤害都会提高，击中5个敌人时达到最大。","近战技能使一条根须断裂，额外造成$422440w1点暗影烈焰伤害，由周围的敌人均摊。

减速$w2%。"
422442,,,
422443,,施法者冲向一个目标，对路径中的所有敌人造成物理伤害，并爆发出被感染的鞭笞者。,
422444,,$@spelldesc422443,
422445,,,
422448,,$@spelldesc422443,
422449,,,
422450,,被消灭时，灰烬树人的易爆树皮迸发，并留下爆燃之地。,被消灭时，灰烬树人的易爆树皮迸发，并留下爆燃之地。
422451,,灰烬根须留下一片爆燃之地。,灰烬根须留下一片爆燃之地。
422452,,拉罗达尔升起陨落根须的灰烬并锁定玩家，留下一道$@spellname421320。,
422453,,,
422454,,,
422455,,,
422456,,,
422457,,$@spellname422457正濒临腐化。如果世界之树损失全部生命值，将导致$@spellname421741。,
422458,,$@spelldesc421941,每$t2秒受到$s2点宇宙伤害。
422459,,$@spelldesc422452,$@spellaura422452
422460,,,$w1
422461,,拉罗达尔向陨落树人的灰烬发出召唤。,
422462,,,
422463,,,
422464,,$@spelldesc422053,
422465,,召唤并坐上一个滚动的酒桶，持续$d。,
422466,,$@spelldesc422053,"流血，每$t1秒受到$s1点物理伤害。
受到的伤害提高$s2%。
该效果可叠加。"
422467,,,
422468,,,
422471,,,
422472,,,
422473,,,
422474,,,
422475,,,
422476,,,
422479,,"你的近战攻击和技能有几率为目标打上恶毒的烙印，在6秒内造成${$s1*((1+$s3/100)^(1-$s5))}点火焰伤害，并使你获得$@spellname425153，最多叠加15次。每层效果使伤害提高，最多提高${$s1*((1+$s3/100)^($s2-$s5))}点。

高于5层时，还会对你造成$s4%的伤害。叠加至15层时，造成$s6%的伤害，由目标周围的敌人均摊。不在战斗中时，$@spellname425153每$425153t2秒都会衰减，并在$s8后彻底消散。",
422480,,,
422482,,,
422483,,,
422484,,一次猛烈的燃烧，对玩家造成$s1点火焰伤害。,
422486,,召唤或解散这种坐骑。,$?j1g[地面移动速度提高$j1g%。][]$?j1f[飞行速度提高$j1f%。][]$?j1s[游泳速度提高$j1s%。][]
422489,,,
422490,,,
422491,,,
422492,,,
422493,,,
422494,,,
422495,,,测试
422496,,,
422497,,,
422503,,陨落星辰的碎片爆发，对冲击点周围$a1码内的玩家造成$s1点星界伤害。,
422506,,,
422507,,,
422508,,,
422509,,丁达尔的枭形态下会掉落$@spellname422509，使玩家能够在蒙福虬枝使用驭龙术。,可以在蒙福虬枝使用驭龙术。
422510,,,你现在可以跃上驭龙术坐骑了！
422511,,,
422512,,,
422513,,,
422514,,,
422515,,,
422516,,,
422517,,巨像放射出黑暗的烈焰，每$t1秒对$422523a1码内的敌人造成$422523s1点暗影烈焰伤害。,每$t1秒对$422523a1码内的敌人造成$422523s1点暗影烈焰伤害。
422518,,"菲莱克召唤燃烧的流星砸向玩家，对$422522a1码内的玩家造成$422522s1点暗影烈焰伤害，并在冲击时产生一个$?diff14|diff15|diff17[燃烧的]$?diff16 []巨像。

每块流星碎片还会冲击阿梅达希尔，对冲击点周围$419061a1码内的玩家造成$419061s1点暗影烈焰伤害。",
422519,,$@spelldesc422518,
422520,,$@spelldesc422518,成为$@spellname422518的目标。
422521,,阿莱克丝塔萨、卡雷苟斯、威拉诺兹、艾比西安、诺兹多姆和麦琳瑟拉前来接受阿梅达希尔的祝福。,
422522,,$@spelldesc422518,
422523,,$@spelldesc422517,
422524,,菲莱克掠过阿梅达希尔的表面，沿途喷射烈焰，立即对区域中的玩家造成$422526s1点暗影烈焰伤害，此外每$429956t1秒额外造成$429956s1点暗影烈焰伤害。,
422525,,$@spelldesc422524,
422526,,$@spelldesc422524,
422527,,狂怒余烬点燃附近的一个泰达希尔之魂，立即将其摧毁。,
422528,,狂怒余烬持续喷发，对所有玩家造成$s1点暗影烈焰伤害，并使其造成的暗影烈焰伤害提高$422529s2%。该效果可叠加。,
422529,,$@spelldesc422528,
422531,,为你施加护盾，持续$d，吸收${$m1+$SPFR*10*$m2*(1+$@versadmg)}点伤害$?s235297[并使你的护甲值提高$s3%][]。对你进行近战攻击将使攻击者的移动速度降低$205708s1%。 ,吸收$w1点伤害。$?s235297[护甲值提高$s3%。][]
422532,,,
422533,,离开群星庭院？,离开群星庭院？
422534,,,
422535,,,
422536,,,
422537,,,
422538,,,
422539,,,
422540,,,
422541,,"吸取蜡烛的火光，每$t1秒使其能量降低$s1点，持续$d。每次吸取都会对$422692A1码内的所有玩家造成$422692s1点暗影伤害。
",光明被盗走了！
422543,,,
422544,,,
422545,,,
422546,,,
422548,,,
422550,,$@spelldesc408141,每$t1秒造成$s1点火焰伤害。
422551,,,
422552,,,
422553,,,
422554,,收集所有配色的工程学全息目镜，所有护甲类型皆可使用。,
422555,,,
422556,,收集所有配色的工程学生物光学远望镜，所有护甲类型皆可使用。,
422557,,收集所有配色的工程学视网膜屏保护器，所有护甲类型皆可使用。,
422559,,$@spellname422277生效时，未受到$@spellname421454和$@spellname421643影响的玩家的灵魂将被撕裂，每$t1秒造成$s1点暗影伤害，持续$d。,每$t1秒$s1点暗影伤害。
422561,,,
422562,,,
422564,,,
422569,,,
422570,,,
422571,,,
422575,,,
422576,,"斯莫德隆劈斩当前目标，每$422577t1秒造成$s1点物理伤害和$422577s1点火焰伤害，持续$422577d。

当$@spellname422576的持续时间结束后，当前目标发生爆炸，对所有玩家造成$422578s1点火焰伤害。玩家距离爆炸越远受到的伤害越低。

持续时间结束后，还会使当前目标受到$@spellname422576的伤害提高$422649s1%，持续$422649d。",
