Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID
,<DNT> Maruuk Centaur Rank 25 + Title Quest,,16633,-1,-1,0,15466,0,0,3145728,395,136243,0,139592,0,0
在索德拉苏斯下列所有景点使用自拍神器拍照片。,拍出新视角,,16634,-1,-1,0,15465,0,10,0,47,1109100,0,139594,0,0
重新排列碧蓝林海的魔网。,林海魔网,,16638,-1,-1,0,15465,0,5,0,58,1033908,0,139595,0,0
在限制时间内完成20级或更高的史诗难度的奥达曼：提尔的遗产。,钥石英雄：奥达曼：提尔的遗产,奖励：传送：奥达曼：提尔的遗产,16639,2451,-1,0,15272,0,0,2048,34,4578418,0,139632,0,0
在限制时间内完成20级或更高的史诗难度的红玉新生法池。,钥石英雄：红玉新生法池,奖励：传送：红玉新生法池,16640,2521,-1,0,15272,0,0,2048,35,4578416,0,139634,0,0
在限制时间内完成20级或更高的史诗难度的诺库德阻击战。,钥石英雄：诺库德阻击战,奖励：传送：诺库德阻击战,16641,2516,-1,0,15272,0,0,2048,36,4578413,0,139636,0,0
在限制时间内完成20级或更高的史诗难度的蕨皮山谷。,钥石英雄：蕨皮山谷,奖励：传送：蕨皮山谷,16642,2520,-1,0,15272,0,0,2048,37,4578412,0,139638,0,0
在限制时间内完成20级或更高的史诗难度的艾杰斯亚学院。,钥石英雄：艾杰斯亚学院,奖励：传送：艾杰斯亚学院,16643,2526,-1,0,15272,0,0,2048,38,4578414,0,139640,0,0
在限制时间内完成20级或更高的史诗难度的奈萨鲁斯。,钥石英雄：奈萨鲁斯,奖励：传送：奈萨鲁斯,16644,2519,-1,0,15272,0,0,2048,39,4578417,0,139642,0,0
在限制时间内完成20级或更高的史诗难度的碧蓝魔馆。,钥石英雄：碧蓝魔馆,奖励：传送：碧蓝魔馆,16645,2515,-1,0,15272,0,0,2048,40,4578411,0,139644,0,0
在限制时间内完成20级或更高的史诗难度的注能大厅。,钥石英雄：注能大厅,奖励：传送：注能大厅,16646,2527,-1,0,15272,0,0,2048,41,4578415,0,139646,0,0
在“巨龙时代”第一赛季中的史诗钥石评分达到至少750。,“巨龙时代”钥石探索者：第一赛季,,16647,-1,-1,0,15272,0,0,133120,84,618860,0,139648,0,0
在“巨龙时代”第一赛季中的史诗钥石评分达到至少1500。,“巨龙时代”钥石征服者：第一赛季,头衔奖励：雷霆的,16648,-1,-1,16647,15272,0,0,133120,85,618858,0,139650,0,0
在“巨龙时代”第一赛季中的史诗钥石评分达到至少2000。,“巨龙时代”钥石大师：第一赛季,坐骑奖励：雹风厚甲龙,16649,-1,-1,16648,15272,0,0,133120,86,618859,199412,139652,0,0
在“巨龙时代”第一赛季中的史诗钥石评分达到至少2500。,“巨龙时代”钥石英雄：第一赛季,,16650,-1,-1,16649,15272,0,0,133120,87,648760,0,139654,0,0
在限制时间内完成20级或更高的史诗难度的群星庭院。,钥石英雄：群星庭院,奖励：传送：群星庭院,16658,1571,-1,0,15272,0,0,2048,18,1417424,0,139701,0,0
在限制时间内完成20级或更高的史诗难度的英灵殿。,钥石英雄：英灵殿,奖励：传送：英灵殿,16659,1477,-1,0,15272,0,0,2048,14,1417427,0,139703,0,0
在限制时间内完成20级或更高的史诗难度的影月墓地。,钥石英雄：影月墓地,奖励：传送：影月墓地,16660,1176,-1,0,15272,0,0,2048,12,1002600,0,139705,0,0
在限制时间内完成20级或更高的史诗难度的青龙寺。,钥石英雄：青龙寺,奖励：传送：青龙寺,16661,960,-1,0,15272,0,0,2048,9,603529,0,139707,0,0
,Dragon Isles Blacksmithing 60 (DNT),,16662,-1,-1,0,15490,0,0,9437188,3,136243,0,134151,0,0
,Dragon Isles Tailoring 60 (DNT),,16663,-1,-1,0,15496,0,0,9437188,3,136243,0,134231,0,0
,Dragon Isles Jewelcrafting 60 (DNT),,16664,-1,-1,0,15494,0,0,9437188,3,136243,0,134199,0,0
,Dragon Isles Engineering 60 (DNT),,16665,-1,-1,0,15492,0,0,9437188,3,136243,0,134175,0,0
收集格利基尔瞭望台附近的巨龙魔符。,巨龙魔符：格利基尔瞭望台,,16666,-1,-1,0,15462,0,0,1179648,235,4728198,0,0,0,0
收集飞逝长道附近的巨龙魔符。,巨龙魔符：飞逝长道,,16667,-1,-1,0,15462,0,0,1179648,236,4728198,0,0,0,0
收集天顶观察站的幻形讲坛旁边的巨龙魔符。,巨龙魔符：天顶观察站讲坛,,16668,-1,-1,0,15462,0,0,1179648,190,4728198,0,0,0,0
收集闪霜飞地附近的巨龙魔符。,巨龙魔符：闪霜飞地,,16669,-1,-1,0,15462,0,0,1179648,194,4728198,0,0,0,0
收集红玉之鳞岗哨附近的巨龙魔符。,巨龙魔符：红玉之鳞岗哨,,16670,-1,-1,0,15462,0,0,1179648,202,4728198,0,0,0,0
收集泽林沼地附近的巨龙魔符。,巨龙魔符：泽林沼地,,16671,-1,-1,0,15462,0,0,1179648,203,4728198,0,0,0,0
收集剪河交汇口附近的巨龙魔符。,巨龙魔符：剪河交汇口,,16672,-1,-1,0,15462,0,0,1179648,212,4728198,0,0,0,0
收集沉落之径附近的巨龙魔符。,巨龙魔符：沉落之径,,16673,-1,-1,0,15462,0,0,1179648,227,4728198,0,0,0,0
在觉醒海岸完成下列特殊战斗中的10个。,觉醒海岸冒险家,,16676,-1,-1,0,15465,0,5,0,16,4638396,0,139710,0,0
在欧恩哈拉平原完成下列特殊战斗中的10个。,欧恩哈拉平原冒险家,,16677,-1,-1,0,15465,0,5,0,17,4638396,0,139740,0,0
在碧蓝林海完成下列特殊战斗中的10个。,碧蓝林海冒险家,,16678,-1,-1,0,15465,0,5,0,18,4638396,0,139776,0,0
在索德拉苏斯完成下列特殊战斗中的10个。,索德拉苏斯冒险家,,16679,-1,-1,0,15465,0,5,0,19,4638396,0,139819,0,0
,10.0 Dragonflight - Expansion Quest Launch (Return to Docks),,16681,-1,-1,0,92,0,0,18087940,58,136243,0,139848,0,0
完成下列任务成就。,循迹提尔,,16683,-1,-1,0,169,0,15,135168,26,4554442,0,139850,0,0
收集下列复苏始祖幼龙的护甲外观解锁项目。,复苏始祖幼龙护甲,,16696,-1,-1,0,15478,0,5,131072,2,4622499,0,140028,0,0
收集下列复苏始祖幼龙的头部外观解锁项目。,复苏始祖幼龙头部特征,,16697,-1,-1,0,15478,0,5,131072,4,4622499,0,140038,0,0
收集下列复苏始祖幼龙的尾巴外观解锁项目。,复苏始祖幼龙尾巴特征,,16698,-1,-1,0,15478,0,5,131072,5,4622499,0,140076,0,0
收集下列复苏始祖幼龙的鳞片和花纹外观解锁项目。,复苏始祖幼龙鳞片和花纹,,16699,-1,-1,0,15478,0,5,131072,1,4622499,0,140085,0,0
收集下列复苏始祖幼龙的犄角和毛发外观解锁项目。,复苏始祖幼龙犄角和毛发,,16700,-1,-1,0,15478,0,5,131072,3,4622499,0,140098,0,0
收集下列载风迅疾幼龙的鳞片和花纹外观解锁项目。,载风迅疾幼龙鳞片和花纹,,16701,-1,-1,0,15478,0,5,131072,6,4622500,0,140116,0,0
收集下列载风迅疾幼龙的护甲外观解锁项目。,载风迅疾幼龙护甲,,16702,-1,-1,0,15478,0,5,131072,7,4622500,0,140127,0,0
,10.0 Thal - Raid Intro Quest Launch [DNT],,16703,-1,-1,0,92,0,0,3407876,61,4630363,0,140096,0,0
收集下列载风迅疾幼龙的犄角和毛皮外观解锁项目。,载风迅疾幼龙犄角和毛皮,,16704,-1,-1,0,15478,0,5,131072,8,4622500,0,140137,0,0
收集下列载风迅疾幼龙的头部外观解锁项目。,载风迅疾幼龙头部特征,,16705,-1,-1,0,15478,0,5,131072,9,4622500,0,140148,0,0
收集下列载风迅疾幼龙的背部和尾巴外观解锁项目。,载风迅疾幼龙背部和尾巴,,16706,-1,-1,0,15478,0,5,131072,10,4622500,0,140169,0,0
收集下列高地幼龙的鳞片和花纹外观解锁项目。,高地幼龙鳞片和花纹,,16707,-1,-1,0,15478,0,5,131072,11,4622497,0,140180,0,0
收集下列高地幼龙的护甲外观解锁项目。,高地幼龙护甲,,16708,-1,-1,0,15478,0,5,131072,12,4622497,0,140191,0,0
收集下列高地幼龙的犄角和毛发外观解锁项目。,高地幼龙犄角和毛发,,16710,-1,-1,0,15478,0,5,131072,13,4622497,0,140199,0,0
收集下列高地幼龙的背部和尾巴外观解锁项目。,高地幼龙背部和尾巴,,16711,-1,-1,0,15478,0,5,131072,15,4622497,0,140212,0,0
收集下列高地幼龙的头部外观解锁项目。,高地幼龙头部特征,,16712,-1,-1,0,15478,0,5,131072,14,4622497,0,140222,0,0
,<DNT> Wrathion - 1 - Trusted Champion,,16713,-1,-1,0,15466,0,0,3145728,509,136243,0,140253,0,0
,<DNT> Wrathion - 2 - Ally,,16714,-1,-1,0,15466,0,0,3145728,511,136243,0,140255,0,0
,<DNT> Wrathion - 3 - Close Ally,,16715,-1,-1,0,15466,0,0,3145728,512,136243,0,140257,0,0
,<DNT> Wrathion - 4 - Friend,,16716,-1,-1,0,15466,0,0,3145728,515,136243,0,140259,0,0
,<DNT> Wrathion - 5 - True Friend,,16717,-1,-1,0,15466,0,0,3145728,516,136243,0,140261,0,0
,<DNT> Sabellian - 1 - Devotee,,16718,-1,-1,0,15466,0,0,3145728,518,136243,0,140263,0,0
,<DNT> Sabellian - 2 - Cohort,,16719,-1,-1,0,15466,0,0,3145728,519,136243,0,140265,0,0
,<DNT> Sabellian - 3 - Ally,,16720,-1,-1,0,15466,0,0,3145728,520,136243,0,140267,0,0
,<DNT> Sabellian - 4 - Fang,,16721,-1,-1,0,15466,0,0,3145728,521,136243,0,140269,0,0
,<DNT> Sabellian - 5 - Friend,,16722,-1,-1,0,15466,0,0,3145728,522,136243,0,140271,0,0
收集下列崖际荒狂幼龙的鳞片和花纹外观解锁项目。,崖际荒狂幼龙鳞片和花纹,,16723,-1,-1,0,15478,0,5,131072,16,4622502,0,140290,0,0
收集下列崖际荒狂幼龙的护甲外观解锁项目。,崖际荒狂幼龙护甲,,16724,-1,-1,0,15478,0,5,131072,17,4622502,0,140300,0,0
收集下列崖际荒狂幼龙的犄角和鬃毛外观解锁项目。,崖际荒狂幼龙犄角和鬃毛,,16725,-1,-1,0,15478,0,5,131072,18,4622502,0,140309,0,0
收集下列崖际荒狂幼龙的背部和尾巴外观解锁项目。,崖际荒狂幼龙背部和尾巴,,16726,-1,-1,0,15478,0,5,131072,20,4622502,0,140324,0,0
收集下列崖际荒狂幼龙的头部外观解锁项目。,崖际荒狂幼龙头部特征,,16727,-1,-1,0,15478,0,5,131072,19,4622502,0,140333,0,0
巨龙群岛的小动物在一万年里都没有任何人给它们/爱（/love）。,致所有一直躲藏到现在的小松鼠,,16729,-1,-1,0,15465,0,10,0,59,237182,0,140360,0,0
在“巨龙时代”第1赛季获得猩红角斗士的幼龙。,猩红角斗士的幼龙,,16730,-1,-1,0,15269,1,0,145408,51,4571779,0,140414,0,0
以单排轮斗排名前0.1%的战绩结束“巨龙时代”PvP第1赛季的战斗（需要在“巨龙时代”第1赛季赢得50场战斗）。,猩红传说：“巨龙时代”第1赛季,头衔奖励：猩红传说,16734,-1,-1,0,15270,0,0,14336,250,236540,0,0,0,0
,10.0.5 Trading Post - Tutorial Quest - Objective: Tenders Claimed - JZB <DND>,,16735,-1,-1,0,92,0,0,3276804,96,136243,0,0,0,0
解放一头卡拉希岩浆猛犸……而且是永久地。,侠盗猛犸骑手,,16736,-1,-1,0,15248,0,10,131072,9,4034835,0,140652,0,0
,10.0.5 Trading Post - Tutorial Quest - Completed (Reward for Player) - JZB <DND>,,16737,-1,-1,0,92,0,0,3276804,98,136243,0,140712,0,0
,制造订单完成总数,,16745,-1,-1,0,173,0,0,1,63,136243,0,140681,0,0
,完成公开制造订单,,16746,-1,-1,0,173,0,0,1,64,136243,0,140683,0,0
,完成公会制造订单,,16747,-1,-1,0,173,0,0,1,65,136243,0,140685,0,0
,完成个人制造订单,,16748,-1,-1,0,173,0,0,1,66,136243,0,140687,0,0
,完成炼金制造订单,,16749,-1,-1,0,173,0,0,524289,67,136243,0,140689,0,0
,完成锻造制造订单,,16750,-1,-1,0,173,0,0,524289,68,136243,0,140691,0,0
,完成附魔制造订单,,16751,-1,-1,0,173,0,0,524289,69,136243,0,140693,0,0
,完成工程学制造订单,,16752,-1,-1,0,173,0,0,524289,70,136243,0,140695,0,0
,完成铭文制造订单,,16753,-1,-1,0,173,0,0,524289,71,136243,0,140697,0,0
,完成珠宝加工制造订单,,16754,-1,-1,0,173,0,0,524289,72,136243,0,140699,0,0
,完成制皮制造订单,,16755,-1,-1,0,173,0,0,524289,73,136243,0,140701,0,0
,完成裁缝制造订单,,16756,-1,-1,0,173,0,0,524289,74,136243,0,140703,0,0
解锁龙鳞探险队的编目世界任务。 ,准备，瞄准，编目！,,16758,-1,-1,0,15466,0,5,131072,484,1109100,0,140719,0,0
,<Hidden> Adventure Mode - Reached Dragon Isles,,16759,-1,-1,0,15455,0,0,1048576,49,136243,0,140721,0,0
在黑曜王座与萨贝里安达到最高等级的友谊。,黑曜血脉,头衔奖励：黑曜龙族的典范,16760,-1,-1,0,15466,0,10,131072,278,132768,0,140725,0,0
探索巨龙群岛的各个区域。,巨龙群岛探索者,,16761,-1,-1,0,97,0,25,131072,19,4661645,0,140738,0,0
在单次蕨皮山谷之旅中，解救肉类仓库里的所有海象人俘虏。,素食养生,奖励：快乐海象人派对,16762,2520,-1,0,15467,0,10,0,30,4635249,200631,140932,0,0
收集任意一套“巨龙时代”PvP第1赛季套装。,新猩红毯时尚,,16764,-1,-1,0,15259,0,10,131072,78,4624566,0,142321,0,0
,<DNT> Expedition Supplies: Climbing Gear,,16765,-1,-1,0,15466,0,0,3276804,523,136243,0,140764,0,0
,<DNT> Expedition Supplies: Cataloging Gear,,16766,-1,-1,0,15466,0,0,3276804,524,136243,0,140766,0,0
,<DNT> Expedition Supplies: Tireless Grip Chalk,,16767,-1,-1,0,15466,0,0,3276804,525,136243,0,140768,0,0
,<DNT> Expedition Supplies: Anomaly Detection Spell Framework,,16768,-1,-1,0,15466,0,0,3276804,526,136243,0,140770,0,0
,<DNT> Expedition Supplies: Cartographer's Flag,,16769,-1,-1,0,15466,0,0,3276804,527,136243,0,140772,0,0
,<DNT> Expedition Supplies: Pictronic Gadget Upgrade,,16770,-1,-1,0,15466,0,0,3276804,528,136243,0,140774,0,0
,<DNT> Expedition Supplies: Mechanism Bypass,,16771,-1,-1,0,15466,0,0,3276804,529,136243,0,140776,0,0
,<DNT> Expedition Supplies: Quick Draw Film Holster,,16772,-1,-1,0,15466,0,0,3276804,530,136243,0,140778,0,0
,<DNT> Expedition Supplies: Spiked Cleats,,16773,-1,-1,0,15466,0,0,3276804,531,136243,0,140780,0,0
,<DNT> Expedition Supplies: Rupert's Helping Hand,,16774,-1,-1,0,15466,0,0,3276804,532,136243,0,140782,0,0
,<DNT> Expedition Supplies: Jeb's Monocle,,16775,-1,-1,0,15466,0,0,3276804,533,136243,0,140784,0,0
,<DNT> Expedition Supplies: Auto-Grappler,,16776,-1,-1,0,15466,0,0,3276804,534,136243,0,140786,0,0
,<DNT> Expedition Supplies: Lucky Rock,,16777,-1,-1,0,15466,0,0,3276804,535,136243,0,140788,0,0
,<DNT> Cobalt Assembly Talent: Arcane Instability,,16778,-1,-1,0,15466,0,0,3276804,536,136243,0,140790,0,0
,<DNT> Cobalt Assembly Talent: Arcane Shield,,16779,-1,-1,0,15466,0,0,3276804,537,136243,0,140792,0,0
,<DNT> Cobalt Assembly Talent: Azure Arise,,16780,-1,-1,0,15466,0,0,3276804,538,136243,0,140794,0,0
,<DNT> Cobalt Assembly Talent: Cobalt Cutthroat,,16781,-1,-1,0,15466,0,0,3276804,539,136243,0,140796,0,0
,<DNT> Cobalt Assembly Talent: Cobalt Reputation,,16782,-1,-1,0,15466,0,0,3276804,540,136243,0,140798,0,0
,<DNT> Cobalt Assembly Talent: Extra Wild Arcana,,16783,-1,-1,0,15466,0,0,3276804,541,136243,0,140800,0,0
,<DNT> Cobalt Assembly Talent: Unhelpful Fireworks,,16784,-1,-1,0,15466,0,0,3276804,542,136243,0,140802,0,0
,<DNT> Dragonscale Expedition Rank 02 (Account),,16786,-1,-1,0,15466,0,0,3276800,257,136243,0,140911,0,0
,<DNT> Maruuk Centaur Rank 03 (Account),,16787,-1,-1,0,15466,0,0,3276800,371,136243,0,140914,0,0
,<DNT> Maruuk Centaur Rank 03 (Character),,16788,-1,-1,0,15466,0,0,3145728,372,136243,0,140917,0,0
在冒险指南中发现一些钱。,幸运便士,,16789,-1,-1,0,97,0,5,0,20,237283,0,140920,0,0
在冒险指南中发现一个秘密。,古怪硬币,,16790,-1,-1,16789,97,0,5,0,21,133791,0,140922,0,0
完成1000份制造订单。,商业技工,头衔奖励：商业技工,16791,-1,-1,0,169,0,50,4096,53,4557373,0,140936,0,0
完成50000份制造订单。,工匠商盟垄断者,,16797,-1,-1,0,15080,0,10,28672,22,4557373,0,140942,0,0
完成10000份公会制造订单。,合作制造,,16798,-1,-1,0,15080,0,10,28672,23,4557373,0,140944,0,0
完成500份个人制造订单。,私家匠师,头衔奖励：私家匠师,16799,-1,-1,0,169,0,25,4096,52,4557373,0,140946,0,0
参与了服务器第一个在限定时间内完成20级或更高的“巨龙时代”史诗难度地下城的竞争。,服务器第一！“巨龙时代”钥石大师,,16801,-1,-1,0,81,0,0,12544,122,618859,0,140970,0,0
,<Hidden> ACCOUNT: Renown Campaign Complete - Dragonscale 1,,16802,-1,-1,0,15455,0,0,3276804,29,136243,0,141074,0,0
,<Hidden> ACCOUNT: Renown Campaign Complete - Dragonscale 2,,16803,-1,-1,0,15455,0,0,3276804,30,136243,0,141076,0,0
,<Hidden> ACCOUNT: Renown Campaign Complete - Tuskarr 1,,16804,-1,-1,0,15455,0,0,3276804,31,136243,0,141078,0,0
,<Hidden> ACCOUNT: Renown Campaign Complete - Green 1+2,,16805,-1,-1,0,15455,0,0,3276804,32,136243,0,141080,0,0
,<Hidden> ACCOUNT: Renown Campaign Complete - Tyr 1,,16807,-1,-1,0,15455,0,0,3276804,33,136243,0,141084,0,0
完成下列巨龙群岛名望战役。,巨龙群岛之友,,16808,-1,-1,0,15455,0,15,131072,24,4672499,0,141086,0,0
,<DNT> Dragonscale Expedition Rank 01 (Account),,16856,-1,-1,0,15466,0,0,3276800,46,136243,0,141163,0,0
,<DNT> Dragonscale Expedition Rank 01 (Character),,16857,-1,-1,0,15466,0,0,3145728,47,136243,0,141166,0,0
,<DNT> Dragonscale Expedition Rank 02 (Account),,16858,-1,-1,0,15466,0,0,3276800,48,136243,0,141169,0,0
,<DNT> Dragonscale Expedition Rank 02 (Character),,16859,-1,-1,0,15466,0,0,3145728,49,136243,0,141172,0,0
,<DNT> Dragonscale Expedition Rank 03 (Account),,16860,-1,-1,0,15466,0,0,3276800,50,136243,0,141175,0,0
,<DNT> Dragonscale Expedition Rank 03 (Character),,16861,-1,-1,0,15466,0,0,3145728,113,136243,0,141178,0,0
,<DNT> Dragonscale Expedition Rank 04 (Account),,16862,-1,-1,0,15466,0,0,3276800,114,136243,0,141181,0,0
,<DNT> Dragonscale Expedition Rank 04 (Character),,16863,-1,-1,0,15466,0,0,3145728,1,136243,0,141184,0,0
,<DNT> Dragonscale Expedition Rank 05 (Account),,16864,-1,-1,0,15466,0,0,3276800,3,136243,0,141187,0,0
,<DNT> Dragonscale Expedition Rank 05 (Character),,16865,-1,-1,0,15466,0,0,3145728,240,136243,0,141190,0,0
,<DNT> Dragonscale Expedition Rank 06 (Account),,16866,-1,-1,0,15466,0,0,3276800,241,136243,0,141193,0,0
,<DNT> Dragonscale Expedition Rank 06 (Character),,16867,-1,-1,0,15466,0,0,3145728,242,136243,0,141196,0,0
,<DNT> Dragonscale Expedition Rank 07 (Account),,16868,-1,-1,0,15466,0,0,3276800,115,136243,0,141199,0,0
,<DNT> Dragonscale Expedition Rank 07 (Character),,16869,-1,-1,0,15466,0,0,3145728,116,136243,0,141202,0,0
,<DNT> Dragonscale Expedition Rank 08 (Account),,16870,-1,-1,0,15466,0,0,3276800,117,136243,0,141205,0,0
,<DNT> Dragonscale Expedition Rank 08 (Character),,16871,-1,-1,0,15466,0,0,3145728,118,136243,0,141208,0,0
,<DNT> Dragonscale Expedition Rank 09 (Account),,16872,-1,-1,0,15466,0,0,3276800,119,136243,0,141211,0,0
,<DNT> Dragonscale Expedition Rank 09 (Character),,16873,-1,-1,0,15466,0,0,3145728,120,136243,0,141214,0,0
,<DNT> Dragonscale Expedition Rank 10 (Account),,16874,-1,-1,0,15466,0,0,3276800,179,136243,0,141217,0,0
,<DNT> Dragonscale Expedition Rank 10 (Character),,16875,-1,-1,0,15466,0,0,3145728,180,136243,0,141220,0,0
,<DNT> Dragonscale Expedition Rank 11 (Account),,16876,-1,-1,0,15466,0,0,3276800,181,136243,0,141223,0,0
,<DNT> Dragonscale Expedition Rank 11 (Character),,16877,-1,-1,0,15466,0,0,3145728,182,136243,0,141226,0,0
,<DNT> Dragonscale Expedition Rank 12 (Account),,16878,-1,-1,0,15466,0,0,3276800,183,136243,0,141229,0,0
,<DNT> Dragonscale Expedition Rank 12 (Character),,16879,-1,-1,0,15466,0,0,3145728,184,136243,0,141232,0,0
,<DNT> Dragonscale Expedition Rank 13 (Account),,16880,-1,-1,0,15466,0,0,3276800,185,136243,0,141235,0,0
,<DNT> Dragonscale Expedition Rank 13 (Character),,16881,-1,-1,0,15466,0,0,3145728,186,136243,0,141238,0,0
,<DNT> Dragonscale Expedition Rank 14 (Account),,16882,-1,-1,0,15466,0,0,3276800,187,136243,0,141241,0,0
