Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
當薩吉沒有與哈斯‧石釀出去閒晃，或是沒在旅店戰勝一個又一個的對手時，他喜歡躲在來訪的冒險者背包裡面。,|cFFFFD200促銷：|r爐石戰記10週年慶|n,4406,216179,432486,5502861,4,16466,7,6,7,0
雖然完全長大的瓢蟲具有飛行能力，但奈兒現在還有點太小了。儘管如此，她還是很高興能在你身邊爬行。,|cFFFFD200貿易站|r,4407,216345,432844,5505320,4,16466,7,6,7,0
農夫經常會放出瓢蟲去對付威脅農作物的害蟲。巴蟋非常善於此道，讓她決定成為這個領域的專家。,|cFFFFD200貿易站|r,4408,216379,432888,5505319,4,16466,7,6,7,0
在春天出生的、五顏六色的小鴨子當中，最為珍貴的就是粉紅色小鴨。有很多理論試圖解釋其原因，但其實很可能只是因為粉紅色太酷了。,|cFFFFD200世界事件：|r貴族花園,4409,215565,433085,5456184,8,2,6,6,7,0
黃色的瓢蟲經常被誤認成其他黃色昆蟲。碧崔茲遇到這種事的機率又更高了，但她完全不知道為什麼。,|cFFFFD200貿易站|r,4410,216455,433098,5505321,4,16466,7,6,7,0
即便是自稱舉世無雙天才的尼羅賓，也無法否認其秘法造物的可愛。,|cFFFFD200成就：|r只剩一件事,4411,216930,433791,4528781,5,82,5,6,7,0
令人不解的是，即使是最目中無人的艾澤拉斯文物管理員，也會忍不住創造出最可愛的秘法魔寵。也許尼羅賓也有柔軟的一面…,|cFFFFD200成就：|r終於安息,4412,216933,433802,4093847,5,82,5,6,7,0
跳跳總是穿著新年服裝，因為那是她最愛的節慶。,|cFFFFD200遊戲商城|r,4421,217530,434792,4680677,5,82,9,6,7,0
某天，在一次收獲頗豐的盜掠之後，格蘭洛克跟著你回到船上，意識到你在尋寶方面的敏銳本領。,|cFFFFD200陣營：|r桶腿的船員|n|cFFFFD200名望：|r30,4425,218647,437601,5559624,8,16466,0,6,7,0
這些泡泡是從哪來的？它們是用什麼做的？也許有些秘密最好別去探究。,|cFFFFD200陣營：|r桶腿的船員|n|cFFFFD200名望：|r11,4426,218646,437600,2027924,8,18514,0,6,7,0
它似乎不認得這是什麼地方，但很高興來到這裡！,|cFFFFD200陣營：|r桶腿的船員|n|cFFFFD200名望：|r6,4435,218977,438543,237309,8,16594,0,6,7,0
戳奇眼裡有根針，實在不怎麼舒服，但他也只能默默忍受了。,|cFFFFD200貿易站|r |n,4436,219134,438775,5206188,5,16466,7,6,7,0
因為搶來的戰利品太沉重，使得他的行動過於緩慢。雖然與他人分享就可以減輕負擔，但他太小氣了。,|cFFFFD200促銷活動|r |n,4437,218060,439994,5559623,8,16466,7,6,7,0
以前難纏又可怕，強大的河爪會對弱者毫不留情。,|cFFFFD200商人：|r追憶者阿穆爾|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r25|Hitem:211409|h|TInterface\ICONS\Spell_Azerite_Essence_15.BLP:0|t|h,4450,220420,441643,134163,5,82,5,6,7,0
由死亡的憎惡體殘骸、聖光魔法與一點點懷舊組合而成。,|cFFFFD200商人：|r追憶者阿穆爾|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r25|Hitem:211409|h|TInterface\ICONS\Spell_Azerite_Essence_15.BLP:0|t|h,4451,220675,442327,2492254,5,82,1,6,7,0
雖然留有奧妮克希亞幼龍逝去的記憶，但這隻年輕的龍決定要踏上自己的道路。,|cFFFFD200商人：|r追憶者阿穆爾|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r25|Hitem:211409|h|TInterface\ICONS\Spell_Azerite_Essence_15.BLP:0|t|h,4452,220680,442337,134154,5,82,0,6,7,0
噢，她的鉗足難道不可愛嗎？,|cFFFFD200商人：|r維斯崔|n|cFFFFD200區域：|r阿茲-卡罕特|n|cFFFFD200花費：|r2250|Hcurrency:3056|h|TInterface\ICONS\INV_10_Tailoring_SilkRare_Color3.BLP:0|t|h,4455,222046,446820,5688871,7,2,2,6,7,0
許多蜘蛛在孵化之後只能自己保護自己。這在蜘蛛的診療過程中是很常聽到的事。,|cFFFFD200寵物對戰：|r阿茲-卡罕特、蛛絲城、聖落之地、影脈抽取站、鳴響深淵|n,4456,222066,445486,5688871,7,26,4,6,7,0
堅實的鑽地爪子讓蜘蛛能輕鬆在地下區域之間穿梭。但這樣的生活卻很平淡又無趣。,|cFFFFD200寵物對戰：|r阿茲-卡罕特、蛛絲城、聖落之地、影脈抽取站、鳴響深淵,4457,222071,445450,5688871,7,26,4,6,7,0
對這隻年幼的蜘蛛來說，要從小蜘蛛蛻變成成年的蜘蛛怪物還差遠了。,|cFFFFD200Drop:|r |n,4458,222069,445488,5688871,7,2,0,6,7,0
總算逮到一隻瞎眼的洞穴跳躍者了。他無助地跳了足足二十分鐘，之後還打了個嗝。他可真是個好夥伴啊！,,4459,222081,445493,5763493,8,34,-1,6,7,0
這些烏骨雞是由離開阿拉希帝國，以追尋帝王所見異象之真相的船員帶上飛船的。,|cFFFFD200寵物對戰：|r聖落之地,4460,222195,445803,2027866,4,26,4,6,7,0
因聖落之地遍布暗影怪物與魚人，放山雞也特別難照顧。,|cFFFFD200寵物對戰：|r聖落之地,4461,222194,445815,2027866,4,26,4,6,7,0
有那麼一天，雷雷沉重的腳步聲與凶狠的吼聲將會與他的名字相符。但在那之前，他還會是隻可愛與忠誠的小山貓。,|cFFFFD200任務：|r尾巴的故事|n|cFFFFD200區域：|r聖落之地,4462,222203,445822,5648285,7,2,1,6,7,0
帝王山貓來自遙遠的阿拉希帝國海岸，而牠們是居民們的忠實夥伴與凶狠坐騎。,|cFFFFD200商人：|r奧拉麗亞‧鐵擊|n|cFFFFD200區域：|r聖落之地|n|cFFFFD200花費：|r6500|Hcurrency:2815|h|TInterface\ICONS\SPELL_AZERITE_ESSENCE14.BLP:0|t|h,4463,222200,445823,5648286,7,2,2,6,7,0
肉球！大大的肉球！大大的肉球不是拿來吃的！,|cFFFFD200商人：|r帕勒芬|n|cFFFFD200區域：|r蛛絲城|n|cFFFFD200花費：|r2250|Hcurrency:3056|h|TInterface\ICONS\INV_10_Tailoring_SilkRare_Color3.BLP:0|t|h,4464,222202,445824,5648283,7,2,2,6,7,0
這隻珍貴的山貓可是固執的很。,|cFFFFD200任務：|r拯救托摩西|n,4465,222201,445826,5648287,7,2,1,6,7,0
帝王山貓是出了名地固執與凶狠，但對那些與牠們締結連結的人來說是無比忠誠。,,4466,222204,445828,5648284,7,16386,-1,6,7,0
這些微光螢火蟲生活在黑暗之中，對聖落之地的阿拉希人來說是個好兆頭。,|cFFFFD200收集：|r聖落之地螢花蟲|n|cFFFFD200區域：|r聖落之地,4467,222298,446004,5771176,2,2,0,6,7,0
喂，等等，夥計。你連打招呼一下都不願意嗎？,|cFFFFD200掉落：|r戈蒂‧貝倫巴特|n|cFFFFD200區域：|r燼釀酒莊,4469,222318,446024,2027853,2,2,0,6,7,0
他有些緊張…看他的臉就知道了。,|cFFFFD200收集：|r擾動的土壤|n|cFFFFD200區域：|r阿茲-卡罕特,4470,222319,446027,5869499,8,82,0,6,7,0
這隻斯考特蛸既不是烏賊，也不是小氣的孩子。但他在危急情況下卻寧願不噴吐墨汁。,|cFFFFD200寵物對戰：|r阿茲-卡罕特,4471,222325,446030,2101158,8,26,4,6,7,0
讓那些迷失在黑暗之中的人再生希望必有重賞。像是這些可愛的青蛙夥伴。,靜石池,4472,222326,446031,2399262,8,2,0,6,7,0
她會試著織絲，好一招把戲。,|cFFFFD200寶藏：|r陷住的珍寶|n|cFFFFD200區域：|r蛛絲城,4473,222339,446046,5342948,3,82,0,6,7,0
他聽到小小心臟噗通直跳的聲音了。動作快！,,4474,222340,446047,5342947,3,16386,-1,6,7,0
網線球！現實之石！網線球！現實之石！,,4475,222342,446048,5342949,3,34,-1,6,7,0
蟲子？等等，不對，這是隻小蜘蛛夥伴！,|cFFFFD200商人：|r瑪堤克女王|n|cFFFFD200區域：|r蛛絲城|n|cFFFFD200花費：|r2250|Hcurrency:3056|h|TInterface\ICONS\INV_10_Tailoring_SilkRare_Color3.BLP:0|t|h,4476,222341,446049,5342950,3,2,2,6,7,0
別看斯考特蛸長這麼可愛，當牠們長大一些，對船隻來說就是個威脅了。,|cFFFFD200寵物對戰：|r阿茲-卡罕特,4477,222344,446050,5869500,8,26,4,6,7,0
這種腐蝕黏液以能夠溶解多數材料而聞名，接近時需保持極度謹慎！,|cFFFFD200商人：|r|n,4478,222348,446055,3459797,5,2,2,6,7,0
如果你喜歡在半夜裡不小心踩到黏呼呼的東西，這會是最適合你的寵物。,|cFFFFD200寵物對戰：|r阿茲-卡罕特,4480,222351,446057,3459800,5,26,4,6,7,0
如果你把它移近耳邊，就會聽到上古之神低語的聲音。就跟海螺一樣！,|cFFFFD200寵物對戰：|r阿茲-卡罕特,4481,222354,446058,3459799,5,26,4,6,7,0
早起的蟲兒有鳥吃。,|cFFFFD200發現：|r卡茲阿爾加奇術|n,4482,222359,446059,3459801,5,2,10,6,7,0
黑血的滋味是何等地甜。它嘗起來有古今戰爭的風味。,|cFFFFD200寵物對戰：|r阿茲-卡罕特,4483,222421,446115,1723705,4,26,4,6,7,0
多數人不覺得凝結的血塊是珍饈佳餚。但這些血蜱就不一樣了…,,4484,222420,446119,1723702,4,16386,-1,6,7,0
想像一下背上有團青苔緩慢移動的感覺。我可不敢想。,|cFFFFD200寵物對戰：|r多恩島,4485,222499,446247,5003559,4,26,4,6,7,0
,|cFFFFD200寵物對戰：|r鳴響深淵,4488,222535,0,387415,9,33824,4,6,7,0
噢…牠毛茸茸的小觸肢是不是很可愛？,|cFFFFD200掉落：|r奈幽蟲族探究沉重的箱子,4489,222532,446434,5755546,7,2,0,6,7,0
下次如果你待在黑暗之中，卻覺得腳邊有毛茸茸的東西，不用擔心！是茸茸啦！,,4490,222574,446435,5755548,7,16386,-1,6,7,0
我會跳，強恩。那是我最拿手的把戲。,|cFFFFD200商人：|r維娜茲安女士|n|cFFFFD200區域：|r阿茲-卡罕特|n|cFFFFD200花費：|r2250|Hcurrency:3056|h|TInterface\ICONS\INV_10_Tailoring_SilkRare_Color3.BLP:0|t|h|n|n|cFFFFD200商人：|r伊特希|n|cFFFFD200區域：|r阿茲-卡罕特|n|cFFFFD200花費：|r2250|Hcurrency:3056|h|TInterface\ICONS\INV_10_Tailoring_SilkRare_Color3.BLP:0|t|h,4491,222575,446438,5755547,7,2,2,6,7,0
有一次，有人把邊境誤以為是艾澤萊晶岩節點。但他還太年輕，根本就不知道艾澤萊晶岩是什麼。,|cFFFFD200商人：|r瑪堤克女王|n|cFFFFD200區域：|r蛛絲城|n|cFFFFD200花費：|r2250|Hcurrency:3056|h|TInterface\ICONS\INV_10_Tailoring_SilkRare_Color3.BLP:0|t|h,4492,222576,446440,5755549,7,2,2,6,7,0
雖然十分搶眼，但他們名符其實的體色對偽裝來說根本一點用都沒有。這些瞎了眼的彈塗魚其實也不在乎。,,4493,222080,446452,5763495,8,34,-1,6,7,0
看著跳跳又游又跑的。這才是最完美的兩棲動物阿。抱歉了，青蛙們。,|cFFFFD200商人：|r世界商人,4495,222079,446463,5763497,8,2,2,6,7,0
這隻狡詐的魚從來沒有人成功釣過。要捕抓他，還得用其他辦法。,|cFFFFD200掉落：|r寇拜斯探究沉重的箱子|n,4496,222078,446464,5763494,8,2,0,6,7,0
在陰暗的洞穴與地底洞窟外還有個廣大的世界能夠探索。而擺擺會讓你牽著牠的鰭，一同去探索。,,4497,222077,446465,5763496,8,34,-1,6,7,0
這些在黑暗中難以發現的蟲讓冒險者們學到了一個教訓：手指別亂戳。,|cFFFFD200寵物對戰：|r阿茲-卡罕特、蛛絲城、聖落之地、影脈抽取站、鳴響深淵,4498,222582,446490,5659379,4,26,4,6,7,0
牠們體型稍大一些就能用作戰獸與馱獸，以目前這個體型，牠們只會對你的腳踝造成威脅。,|cFFFFD200寵物對戰：|r阿茲-卡罕特、蛛絲城、聖落之地、影脈抽取站、鳴響深淵,4499,222584,446492,5659381,4,26,4,6,7,0
小噬骨者很喜歡你，就算你是蟲子也一樣。其實他特別想要你變成一隻蟲子。,|cFFFFD200成就：|r蟲子研究|n|cFFFFD200類別：|r地心之戰,4500,222583,446493,5659382,4,82,5,6,7,0
雖然牠的體型與顏色跟知名的遠親落差甚大，但遇到牠還是要當心。,|cFFFFD200商人：|r|n,4502,222585,446491,5659380,4,2,2,6,7,0
蟲子小常識,,4503,222588,446496,1120721,7,16416,-1,6,7,0
蟲子小常識,,4504,222589,446497,1120721,7,16416,-1,6,7,0
蟲子小常識,,4505,222591,446499,1120721,7,16416,-1,6,7,0
危險又帶有劇毒的孢子？如果它是紫色的呢？,|cFFFFD200掉落：|r蘑菇人探究沉重的箱子|n,4506,222590,446498,5789327,5,2,0,6,7,0
蟲子小常識,,4507,222592,446500,1120721,7,16416,-1,6,7,0
蟲子小常識,,4508,222593,446501,1120721,7,16416,-1,6,7,0
蟲子小常識,,4509,222594,446502,1120721,7,16416,-1,6,7,0
是一隻鳥！是旋翼機！不，等等，是更可怕的東西。快跑。,|cFFFFD200寵物對戰：|r阿茲-卡罕特，聖落之地,4510,222608,446510,5162543,2,26,4,6,7,0
雖然這不是什麼反英雄稱號，但牠一定能眾望所歸。,|cFFFFD200商人：|r世界商人,4511,222607,446512,5162542,2,2,2,6,7,0
這隻黑暗籠罩的怪物生存於暗影之中，那裡也是他精心布下埋伏的所在。,,4512,222609,446513,5162541,2,16386,-1,6,7,0
骨頭能用喝的嗎？若沒有正面態度，那當然不行！,|cFFFFD200寶藏：|r巢穴之卵|n|cFFFFD200區域：|r阿茲-卡罕特,4513,222606,446514,5162544,2,2,0,6,7,0
這隻螢火蟲發出的綠色光芒對那些在黑暗中冒險的人來說是個不祥之兆。,|cFFFFD200寵物對戰：|r多恩諾加、聖落之地、多恩島、鳴響深淵,4514,222613,446583,5771178,2,26,4,6,7,0
這些螢火蟲的閃光能為冒險者與獵食者帶來有別一般的詭譎寧靜感。,|cFFFFD200寵物對戰：|r阿茲-卡罕特、蛛絲城、聖落之地、影脈抽取站、鳴響深淵,4515,222614,446584,5771177,2,26,4,6,7,0
雖然這些昆蟲發出的光芒很容易被誤為是劇毒物質或黑暗魔法發出來的，但奈幽蟲族與阿拉希人都覺得牠們有種令人畏懼的美感。,|cFFFFD200寵物對戰：|r阿茲-卡罕特、蛛絲城、聖落之地、影脈抽取站、鳴響深淵,4516,222615,446585,5771179,2,26,4,6,7,0
在夢境與願望的奇蹟之下，蠟芯甦醒了過來，並從狗頭人的頭上爬下來，以追尋她自己的道路。,|cFFFFD200成就：|r卡茲阿爾加狩旅團|n,4517,222711,446734,5757162,6,18,5,6,7,0
如果你住在木造房屋裡的話，可別把牠帶到室內。,|cFFFFD200寵物對戰：|r多恩諾加、鳴響深淵,4518,222713,446744,3996704,6,26,4,6,7,0
小心！他衝著我們來了！不過要等上一段時間了！,,4519,222714,446750,3996703,6,16386,-1,6,7,0
無盡之海的深處充滿了古怪又可怕的海洋怪物。但這隻可稱不上怪物。他超級正常的。,|cFFFFD200任務：|r回到大海|n,4520,222717,446755,2763645,8,2,1,6,7,0
主要能在地底發現牠們，但有些更喜歡待在地表上。不過這不干我的事。,|cFFFFD200寵物對戰：|r阿茲-卡罕特、蛛絲城、聖落之地、多恩島、鳴響深淵,4521,222736,446767,2399261,8,26,4,6,7,0
洞穴深處迴盪的穴居蛙鳴叫聲，聽起來就像…散拍曲調？,|cFFFFD200寵物對戰：|r阿茲-卡罕特、蛛絲城、深爐魔像廠、聖落之地、多恩島、鳴響深淵,4522,222739,446768,2399263,8,26,4,6,7,0
看到明亮的顏色就知道別亂碰。紅色在大自然中就是警示的顏色！,|cFFFFD200商人：|r世界商人,4524,222764,446791,2399260,8,2,2,6,7,0
原型綿羊會在整個冬季種下花朵。當春天來臨時，這片平原就會充滿各種芬芳的花香。,|cFFFFD200寵物對戰：|r多恩島,4525,222774,446796,4279015,4,26,4,6,7,0
這些綿羊喜歡漫遊到卡茲阿爾加的海灘，並待在溫暖的沙子裡休息。,|cFFFFD200寵物對戰：|r多恩諾加、多恩島,4526,222775,446797,4279015,4,26,4,6,7,0
數這些綿羊或許就會夢到春暖花開之時。,|cFFFFD200寶藏：|r苔毛花|n|cFFFFD200區域：|r多恩島,4527,222782,446798,4279015,4,82,0,6,7,0
苔毛羊很喜歡定期理毛。,,4528,222777,446799,4279015,4,58,-1,6,7,0
土靈園藝大師最拿手的就是在原型綿羊的背上種上各式各樣的花朵，藉此創造美麗的圖樣。,|cFFFFD200寵物對戰：|r多恩島,4529,222778,446800,4279015,4,26,4,6,7,0
最蓬鬆軟綿的原型山羊是用最輕柔的泥土塑造而成。,|cFFFFD200商人：|r審計員巴烏茲|n|cFFFFD200區域：|r多恩諾加|n|cFFFFD200花費：|r6500|Hcurrency:2815|h|TInterface\ICONS\SPELL_AZERITE_ESSENCE14.BLP:0|t|h,4530,222779,446801,4279015,4,2,2,6,7,0
真菌鞭笞者十分兇猛，也具肉食性。但這種小型品種更適合害羞地舞動肢體來捕捉幼魚。,|cFFFFD200寵物對戰：|r聖落之地、多恩島、鳴響深淵,4533,222875,447008,2027889,6,26,4,6,7,0
這些破壞力強的害蟲摧毀聖落之地的農作物可是出了名的。,|cFFFFD200寶藏：|r夜莊成長菇|n|cFFFFD200區域：|r聖落之地,4534,222880,447009,2027888,6,2,0,6,7,0
這些菌類生物傘頂上有著令人難以抗拒的兩種顏色，吃下的生物也都難逃一死。,|cFFFFD200寵物對戰：|r聖落之地、多恩島、鳴響深淵,4535,222877,447010,2027892,6,26,4,6,7,0
一定要把荒疫苞給管好！牠們能很輕易地把未受保護的花園給摧毀殆盡。,|cFFFFD200寶藏：|r脫落的路障|n|cFFFFD200區域：|r鳴響深淵,4536,222879,447012,2027890,6,82,0,6,7,0
"一部分是精實凶狠的蠟燭投擲機器。又有一部份是所有狗頭人想變成的狠角色。
他也隨時都準備好與新對手一較高下了。",|cFFFFD200掉落：|r探究的豐碩寶庫與隱藏寶藏箱|n,4537,222883,447016,134168,0,2,0,6,7,0
這些野獸的巨大犄角可是引來了其他有角草食動物的嫉妒。,|cFFFFD200寵物對戰：|r多恩島,4538,223094,447499,5767166,7,26,4,6,7,0
土靈牧人會眷養多種帶角的動物，以作為勞力或陪伴之用。但沒有一種動物比大岩羊更高傲的了。,|cFFFFD200寵物對戰：|r多恩島,4539,223093,447501,5767165,7,26,4,6,7,0
原羊在嬉戲、戰鬥與休息時會留下許多岩石粉塵。,|cFFFFD200寵物對戰：|r多恩島,4540,223092,447502,5767172,7,26,4,6,7,0
年輕的原羊很喜歡嬉戲，也很喜歡做出假裝衝刺的動作。但牠們更喜歡真的橫衝直撞。,|cFFFFD200寵物對戰：|r多恩諾加、多恩島,4541,223090,447503,5767167,7,26,4,6,7,0
雖然能讓寇拜斯飽餐一頓，但牠們也能成為冒險者的最佳夥伴。,|cFFFFD200任務：|r水溝難事,4542,223138,447900,2027953,8,2,1,6,7,0
自從芬利‧莫戈頓爵士在一次探險中偶然遇到這隻生物後，它就形影不離地跟著他了。芬利爵士漸漸喜歡上這個暗影夥伴，也絕不會輕易離它而去。,|cFFFFD200商人：|r芬利‧莫戈頓爵士|n|cFFFFD200區域：|r多恩諾加|n|cFFFFD200花費：|r10000|Hcurrency:2803|h|TInterface\ICONS\INV_Misc_ElvenCoins.blp:0|t|h,4543,223135,447902,135945,5,2,2,6,7,0
這些虛無能量蟲群在巴雷達爾之光下絕對無法存活。,|cFFFFD200寵物對戰：|r聖落之地,4544,223136,447903,136221,5,26,4,6,7,0
這些原羊突出的犄角上充滿了許多衝刺碰撞後留下的痕跡。,,4545,223087,447933,5404335,7,16386,-1,6,7,0
牠們喜歡沙子。沙子很粗糙，也能撒得到處都是。,|cFFFFD200商人：|r世界商人,4546,223088,447934,5767168,7,2,2,6,7,0
瑪洛克的體內流淌著古老的戈利安血脈。就如同大家知道的，他想長時間在沙灘上做日光浴的心願將他心中的帝國野心控制在合理範圍內。,|cFFFFD200貿易站|r,4548,223316,448355,4215254,0,16466,11,6,7,0
,|cFFFFD200寵物對戰：|r多恩島,4549,223343,0,4554457,6,32,4,6,7,0
,|cFFFFD200寵物對戰：|r多恩島,4550,223344,0,135227,6,32,4,6,7,0
,|cFFFFD200寵物對戰：|r多恩島,4551,223346,0,1016353,6,32,4,6,7,0
,|cFFFFD200寵物對戰：|r聖落之地,4552,223347,0,1519491,9,32,4,6,7,0
,|cFFFFD200寵物對戰：|r鳴響深淵,4553,223366,0,647701,4,32,4,6,7,0
,|cFFFFD200寵物對戰：|r鳴響深淵,4554,223367,0,648918,4,32,4,6,7,0
,|cFFFFD200寵物對戰：|r聖落之地,4555,223368,0,5648286,7,32,4,6,7,0
,|cFFFFD200寵物對戰：|r蛛絲城,4556,223399,0,5342950,3,32,4,6,7,0
,|cFFFFD200寵物對戰：|r蛛絲城,4557,223400,0,5172874,2,32,4,6,7,0
,|cFFFFD200寵物對戰：|r蛛絲城,4558,223401,0,5688871,7,32,4,6,7,0
,|cFFFFD200寵物對戰：|r聖落之地,4559,223402,0,5771176,2,32,4,6,7,0
,|cFFFFD200寵物對戰：|r阿茲-卡罕特,4560,223406,0,5688857,7,33824,4,6,7,0
,|cFFFFD200寵物對戰：|r多恩島,4561,223407,0,1981044,9,33824,4,6,7,0
,|cFFFFD200寵物對戰：|r聖落之地,4562,223409,0,3860419,6,33824,4,6,7,0
,|cFFFFD200寵物對戰：|r鳴響深淵,4564,223435,0,5777859,7,32,4,6,7,0
當你入睡時，她會看到你。,|cFFFFD200貿易站|r|n,4565,223600,449046,5788267,0,16466,11,6,7,0
也許該放棄！也許要投降！,|cFFFFD200貿易站|r,4566,223645,449173,5751507,0,16466,11,6,7,0
既能送達商品，同時還有亮麗的外觀。,|cFFFFD200遊戲商城|r,4568,223691,0,5739778,2,16466,9,6,7,0
