SourceText_lang,ID,ItemID,PvpFaction,SourceTypeEnum,SpellID
|cFFFFD200商人：|r深海潛水者圖納基特|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r750|Hcurrency:3373|h|TInterface\ICONS\Item_enchantedpearl.blp:0|t|h|n|n,23853,258538,-1,2,1263455
|cFFFFD200商店|r|n|n|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23854,263383,-1,9,1270445
|cFFFFD200商店|r|n|n|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23855,264279,-1,9,1271560
|cFFFFD200商店|r|n|n|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23856,264280,-1,9,1271561
|cFFFFD200任務：|r痛扁納爾丁|n|cFFFFD200區域：|r祖阿曼|n|n|cFFFFD200商人：|r塔賈卡‧鋸齒|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23857,264255,-1,1,1271500
|cFFFFD200任務：|r納羅拉克之穴：復仇的滋味|n|cFFFFD200區域：|r祖阿曼|n|n|cFFFFD200商人：|r塔賈卡‧鋸齒|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23858,264479,-1,1,1272042
|cFFFFD200任務：|r納羅拉克之穴：復仇的滋味|n|cFFFFD200區域：|r祖阿曼|n|n|cFFFFD200商人：|r塔賈卡‧鋸齒|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r750|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23859,264480,-1,1,1272043
|cFFFFD200任務：|r納羅拉克之穴：復仇的滋味|n|cFFFFD200區域：|r祖阿曼|n|n|cFFFFD200商人：|r塔賈卡‧鋸齒|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r750|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23860,264481,-1,1,1272044
|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r3200|Hcurrency:3377|h|TInterface\ICONS\INV_10_Gathering_BioluminescentSpores_Large.BLP:0|t|h|n|n,23861,264655,-1,2,1272177
|cFFFFD200任務：|r星星之火|n|cFFFFD200區域：|r祖阿曼|n|n|cFFFFD200商人：|r塔賈卡‧鋸齒|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23862,264715,-1,1,1272511
|cFFFFD200商人：|r瑪蔻芙|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23863,258549,-1,2,1263466
|cFFFFD200商店|r|n|n,23864,263052,-1,9,1269715
|cFFFFD200商店|r|n|n,23865,263053,-1,9,1269716
|cFFFFD200成就：|r至暗之夜鍊金術|n|cFFFFD200類別：|r專業技能|n|n|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23866,263997,-1,5,1271028
|cFFFFD200成就：|r至暗之夜鍛造|n|cFFFFD200類別：|r專業技能|n|n|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23867,263998,-1,5,1271029
|cFFFFD200成就：|r至暗之夜烹飪|n|cFFFFD200類別：|r專業技能|n|n|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23868,263999,-1,5,1271030
|cFFFFD200成就：|r至暗之夜附魔|n|cFFFFD200類別：|r專業技能|n|n|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23869,264000,-1,5,1271031
|cFFFFD200成就：|r至暗之夜工程學|n|cFFFFD200類別：|r專業技能|n|n|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23870,264001,-1,5,1271032
|cFFFFD200成就：|r至暗之夜釣魚|n|cFFFFD200類別：|r專業技能|n|n|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23871,264002,-1,5,1271033
|cFFFFD200成就：|r至暗之夜草藥學|n|cFFFFD200類別：|r專業技能|n|n|cFFFFD200商人：|r伊羅達明|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23872,264003,-1,5,1271034
|cFFFFD200成就：|r至暗之夜銘文學|n|cFFFFD200類別：|r專業技能|n|n|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23873,264004,-1,5,1271035
|cFFFFD200成就：|r至暗之夜珠寶設計|n|cFFFFD200類別：|r專業技能|n|n|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23874,264005,-1,5,1271036
|cFFFFD200成就：|r至暗之夜製皮|n|cFFFFD200類別：|r專業技能|n|n|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23875,264006,-1,5,1271037
|cFFFFD200成就：|r至暗之夜採礦|n|cFFFFD200類別：|r專業技能|n|n|cFFFFD200商人：|r霍莉|n|cFFFFD200區域：|r哈朗達|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r蜜茲‧米索拉亞|n|cFFFFD200區域：|r暴風城|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200區域：|r多恩諾加|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23876,264172,-1,5,1271270
|cFFFFD200成就：|r至暗之夜剝皮|n|cFFFFD200類別：|r專業技能|n|n|cFFFFD200商人：|r庫法恩|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r瑞卓恩|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23877,264173,-1,5,1271271
|cFFFFD200成就：|r至暗之夜裁縫|n|cFFFFD200類別：|r專業技能|n|n|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r5|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23878,264174,-1,5,1271272
|cFFFFD200任務：|r根突運送|n|cFFFFD200區域：|r哈朗達|n|n|cFFFFD200商人：|r馬庫|n|cFFFFD200區域：|r哈朗達|n|cFFFFD200花費：|r150|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23879,264178,-1,1,1271276
|cFFFFD200任務：|r哈拉尼爾溫暖毯子|n|cFFFFD200區域：|r哈朗達|n|n|cFFFFD200商人：|r護蛾者薇坦|n|cFFFFD200區域：|r哈朗達|n|cFFFFD200花費：|r150|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23880,264245,-1,1,1271490
|cFFFFD200任務：|r無響火焰|n|cFFFFD200區域：|r哈朗達|n|n|cFFFFD200商人：|r馬庫|n|cFFFFD200區域：|r哈朗達|n|cFFFFD200花費：|r750|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23881,264262,-1,1,1271507
,23897,257928,-1,-1,1262482
|cFFFFD200成就：|r傳說永不消逝|n|cFFFFD200類別：|r至暗之夜|n|n|cFFFFD200商人：|r馬庫|n|cFFFFD200區域：|r哈朗達|n|cFFFFD200花費：|r150|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n,23898,264259,-1,5,1271504
|cFFFFD200成就：|r狩獵：瘋狂博學者（夢魘）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r600|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23899,265681,-1,2,1276749
|cFFFFD200成就：|r狩獵：以太刺客（夢魘）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r600|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23901,265683,-1,2,1276753
|cFFFFD200成就：|r狩獵：憤怒管理（夢魘）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r600|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23902,265684,-1,2,1276754
|cFFFFD200成就：|r狩獵：暴虐薩滿（夢魘）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r600|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23903,265685,-1,2,1276755
|cFFFFD200成就：|r狩獵：該死的園藝奇才（夢魘）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r600|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23904,265686,-1,2,1276756
|cFFFFD200成就：|r狩獵：盲目聖光（夢魘）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r600|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23905,265687,-1,2,1276757
|cFFFFD200成就：|r狩獵：智勝陰謀者（夢魘）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r600|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23906,265688,-1,2,1276758
|cFFFFD200成就：|r狩獵：追尋死亡（夢魘）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r600|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23908,265690,-1,2,1276761
|cFFFFD200成就：|r狩獵：別給惡癮者喘息之機（夢魘）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r600|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23909,265691,-1,2,1276763
|cFFFFD200成就：|r狩獵：芒刺在背（夢魘）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r600|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23910,265692,-1,2,1276765
|cFFFFD200成就：|r狩獵：破壞之刃（夢魘）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r600|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23911,265694,-1,2,1276766
|cFFFFD200成就：|r狩獵：瘋狂博學者（困難）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r400|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23912,265696,-1,2,1276768
|cFFFFD200成就：|r狩獵：以太刺客（困難）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r400|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23915,265698,-1,2,1276772
|cFFFFD200成就：|r狩獵：憤怒管理（困難）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r400|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23916,265699,-1,2,1276773
|cFFFFD200成就：|r狩獵：暴虐薩滿（困難）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r400|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23917,265700,-1,2,1276774
|cFFFFD200成就：|r狩獵：該死的園藝奇才（困難）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r400|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23918,265701,-1,2,1276775
|cFFFFD200成就：|r狩獵：盲目聖光（困難）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r800|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h|n|n,23919,265702,-1,5,1276776
|cFFFFD200成就：|r狩獵：智勝陰謀者（困難）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r400|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23920,265703,-1,2,1276777
|cFFFFD200成就：|r狩獵：追尋死亡（困難）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r400|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23922,265705,-1,2,1276779
|cFFFFD200成就：|r狩獵：別給惡癮者喘息之機（困難）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r800|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h|n|n,23923,265706,-1,5,1276780
|cFFFFD200成就：|r狩獵：芒刺在背（困難）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r400|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23924,265707,-1,2,1276783
|cFFFFD200成就：|r狩獵：破壞之刃（困難）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r400|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23925,265708,-1,2,1276785
|cFFFFD200成就：|r狩獵：不一樣的虛無（夢魘）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r1200|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h|n|n,23926,265796,-1,5,1277176
|cFFFFD200成就：|r狩獵：殞落的遠行者（夢魘）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r600|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23927,265797,-1,2,1277177
|cFFFFD200成就：|r狩獵：不一樣的虛無（困難）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r800|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h|n|n,23928,265798,-1,5,1277178
|cFFFFD200成就：|r狩獵：殞落的遠行者（困難）|n|cFFFFD200類別：|r狩獵|n|n|cFFFFD200商人：|r傀儡阿利亞|n|cFFFFD200區域：|r銀月城|n|cFFFFD200花費：|r400|Hcurrency:3392|h|TInterface\ICONS\INV_10_ElementalCombinedFoozles_Blood.BLP:0|t|h,23929,265799,-1,2,1277179
|cFFFFD200任務：|r代代相傳的一刻|n|cFFFFD200區域：|r亞肯提納|n|n|cFFFFD200商人：|r茉塔‧嘉各|n|cFFFFD200區域：|r亞肯提納|n|cFFFFD200花費：|r150|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23930,253174,-1,1,1255726
|cFFFFD200任務：|r火焰曾經燃燒之地|n|cFFFFD200區域：|r亞肯提納|n|n|cFFFFD200商人：|r茉塔‧嘉各|n|cFFFFD200區域：|r亞肯提納|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23931,253175,-1,1,1255727
|cFFFFD200任務：|r泰彌亞預見的死亡證明！|n|cFFFFD200區域：|r亞肯提納|n|n|cFFFFD200商人：|r茉塔‧嘉各|n|cFFFFD200區域：|r亞肯提納|n|cFFFFD200花費：|r150|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23932,253176,-1,1,1255728
|cFFFFD200任務：|r沙丘之香|n|cFFFFD200區域：|r亞肯提納|n|n|cFFFFD200商人：|r茉塔‧嘉各|n|cFFFFD200區域：|r亞肯提納|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23933,253179,-1,1,1255731
|cFFFFD200任務：|r地獄吼的傳承|n|cFFFFD200區域：|r亞肯提納|n|n|cFFFFD200商人：|r茉塔‧嘉各|n|cFFFFD200區域：|r亞肯提納|n|cFFFFD200花費：|r150|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23934,253544,-1,1,1256612
|cFFFFD200商人：|r帕斯卡K1N6型|n|cFFFFD200區域：|r烈風海岸|n|cFFFFD200區域：|r開拓角|n|cFFFFD200花費：|r2|Hcurrency:3363|h|TInterface\ICONS\INV_Misc_Ticket_Tarot_TwistingNether_01.blp:0|t|h|n|n,23935,254400,-1,2,1257951
|cFFFFD200商人：|r帕斯卡K1N6型|n|cFFFFD200區域：|r烈風海岸|n|cFFFFD200區域：|r開拓角|n|cFFFFD200花費：|r5|Hcurrency:3363|h|TInterface\ICONS\INV_Misc_Ticket_Tarot_TwistingNether_01.blp:0|t|h|n|n,23937,254401,-1,2,1257952
|cFFFFD200商人：|r帕斯卡K1N6型|n|cFFFFD200區域：|r烈風海岸|n|cFFFFD200區域：|r開拓角|n|cFFFFD200花費：|r10|Hcurrency:3363|h|TInterface\ICONS\INV_Misc_Ticket_Tarot_TwistingNether_01.blp:0|t|h|n|n,23938,254403,-1,2,1257954
|cFFFFD200商人：|r帕斯卡K1N6型|n|cFFFFD200區域：|r烈風海岸|n|cFFFFD200區域：|r開拓角|n|cFFFFD200花費：|r2|Hcurrency:3363|h|TInterface\ICONS\INV_Misc_Ticket_Tarot_TwistingNether_01.blp:0|t|h|n|n,23939,254407,-1,2,1257958
|cFFFFD200商人：|r帕斯卡K1N6型|n|cFFFFD200區域：|r烈風海岸|n|cFFFFD200區域：|r開拓角|n|cFFFFD200花費：|r2|Hcurrency:3363|h|TInterface\ICONS\INV_Misc_Ticket_Tarot_TwistingNether_01.blp:0|t|h|n|n,23940,254409,-1,2,1257960
|cFFFFD200商人：|r帕斯卡K1N6型|n|cFFFFD200區域：|r烈風海岸|n|cFFFFD200區域：|r開拓角|n|cFFFFD200花費：|r10|Hcurrency:3363|h|TInterface\ICONS\INV_Misc_Ticket_Tarot_TwistingNether_01.blp:0|t|h|n|n,23941,254411,-1,2,1257962
|cFFFFD200商人：|r帕斯卡K1N6型|n|cFFFFD200區域：|r烈風海岸|n|cFFFFD200區域：|r開拓角|n|cFFFFD200花費：|r2|Hcurrency:3363|h|TInterface\ICONS\INV_Misc_Ticket_Tarot_TwistingNether_01.blp:0|t|h|n|n,23942,254412,-1,2,1257963
|cFFFFD200商人：|r帕斯卡K1N6型|n|cFFFFD200區域：|r烈風海岸|n|cFFFFD200區域：|r開拓角|n|cFFFFD200花費：|r2|Hcurrency:3363|h|TInterface\ICONS\INV_Misc_Ticket_Tarot_TwistingNether_01.blp:0|t|h|n|n,23943,254413,-1,2,1257964
|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r3200|Hcurrency:3377|h|TInterface\ICONS\INV_10_Gathering_BioluminescentSpores_Large.BLP:0|t|h|n|n,23944,256923,-1,2,1260927
|cFFFFD200商人：|r瑪蔻芙|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23945,256924,-1,2,1260928
|cFFFFD200商人：|r瑪蔻芙|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23946,256926,-1,2,1260930
|cFFFFD200商人：|r瑪蔻芙|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23947,256927,-1,2,1260931
|cFFFFD200任務：|r遞交報告|n|cFFFFD200區域：|r祖阿曼|n|n|cFFFFD200商人：|r塔賈卡‧鋸齒|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23948,256928,-1,1,1260932
|cFFFFD200商人：|r瑪蔻芙|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23949,256933,-1,2,1260978
|cFFFFD200商人：|r瑪蔻芙|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23950,256934,-1,2,1260979
|cFFFFD200商人：|r瑪蔻芙|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23951,258290,-1,2,1263088
|cFFFFD200專業技能：|r至暗之夜鍊金術（10）|n|n,23952,262354,-1,3,1268656
|cFFFFD200專業技能：|r至暗之夜鍊金術（10）|n|n,23953,262356,-1,3,1268658
|cFFFFD200專業技能：|r至暗之夜附魔（80）|n|n,23954,262450,-1,3,1268843
|cFFFFD200專業技能：|r至暗之夜鍛造|n|n,23955,262451,-1,3,1268844
|cFFFFD200專業技能：|r至暗之夜附魔（80）|n|n,23956,262455,-1,3,1268848
|cFFFFD200專業技能：|r至暗之夜鍛造|n|n,23957,262460,-1,3,1268853
|cFFFFD200專業技能：|r至暗之夜附魔（50）|n|n,23958,262590,-1,3,1269009
|cFFFFD200專業技能：|r至暗之夜工程學|n|n,23959,262617,-1,3,1269036
|cFFFFD200專業技能：|r至暗之夜工程學|n|n,23960,262618,-1,3,1269037
|cFFFFD200任務：|r紅菇延伸|n|cFFFFD200區域：|r哈朗達|n|n|cFFFFD200商人：|r馬庫|n|cFFFFD200區域：|r哈朗達|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23961,262906,-1,1,1269570
|cFFFFD200商人：|r「藍」‧史賓力胡夫|n|cFFFFD200區域：|r開拓角|n|cFFFFD200花費：|r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r夏恩嘉|n|cFFFFD200區域：|r烈風海岸|n|cFFFFD200花費：|r25|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n,23962,263031,-1,2,1269693
|cFFFFD200任務：|r世界之根|n|cFFFFD200區域：|r哈朗達|n|n|cFFFFD200商人：|r馬庫|n|cFFFFD200區域：|r哈朗達|n|cFFFFD200花費：|r150|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23963,263041,-1,1,1269703
|cFFFFD200商人：|r奈爾娜|n|cFFFFD200區域：|r哈朗達|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23964,263195,-1,2,1269943
|cFFFFD200掉落：|r至暗之夜探究,23966,264258,-1,-1,1271503
|cFFFFD200商人：|r瑪蔻芙|n|cFFFFD200區域：|r祖阿曼|n|cFFFFD200花費：|r250|Hcurrency:3316|h|TInterface\ICONS\INV_112_RaidTrinkets_VoidPrism.BLP:0|t|h|n|n,23967,264350,-1,2,1271784
|cFFFFD200掉落：|r拉克圖|n|cFFFFD200區域：|r梅薩拉洞穴|n|n,23968,264717,-1,0,1272513
|cFFFFD200商人：|r哈蘿威‧瑪爾|n|cFFFFD200區域：|r烈風海岸|n|cFFFFD200區域：|r開拓角|n|cFFFFD200花費：|r2|Hcurrency:3363|h|TInterface\ICONS\INV_Misc_Ticket_Tarot_TwistingNether_01.blp:0|t|h|n|n,23969,264918,-1,2,1272872
