Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,RewardItemID,Criteria_tree,Shares_criteria,CovenantID,HiddenBeforeDisplaySeason,LegacyAfterTimeEvent
在扎拉萊克洞窟的所有普通競賽中獲得銀牌。,扎拉萊克洞窟：銀牌,飛龍自訂外觀：盤旋滑龍 - 紅色毛髮,17484,-1,-1,17483,15462,0,10,131072,463,1002575,0,143520,0,0,0,0
在扎拉萊克洞窟的所有普通競賽中獲得金牌。,扎拉萊克洞窟：金牌,,17485,-1,-1,17484,15462,0,10,131072,464,1002573,0,143527,0,0,0,0
完成所有扎拉萊克洞窟的進階競賽。,扎拉萊克洞窟賽道進階版：銅牌,,17486,-1,-1,0,15462,0,10,131072,465,1002572,0,143534,0,0,0,0
在扎拉萊克洞窟的所有進階競賽中獲得銀牌。,扎拉萊克洞窟賽道進階版：銀牌,飛龍自訂外觀：盤旋滑龍 - 紅金護甲,17487,-1,-1,17486,15462,0,10,131072,466,1002575,0,143541,0,0,0,0
在扎拉萊克洞窟的所有進階競賽中獲得金牌。,扎拉萊克洞窟賽道進階版：金牌,,17488,-1,-1,17487,15462,0,10,131072,467,1002573,0,143548,0,0,0,0
完成所有扎拉萊克洞窟的逆向版競速。,扎拉萊克洞窟賽道逆向版：銅牌,,17489,-1,-1,0,15462,0,10,131072,468,1002572,0,143555,0,0,0,0
在扎拉萊克洞窟的所有逆向版競速中獲得銀牌。,扎拉萊克洞窟賽道逆向版：銀牌,,17490,-1,-1,17489,15462,0,10,131072,469,1002575,0,143562,0,0,0,0
在扎拉萊克洞窟的所有逆向版競速中獲得金牌。,扎拉萊克洞窟賽道逆向版：金牌,,17491,-1,-1,17490,15462,0,10,131072,470,1002573,0,143569,0,0,0,0
完成扎拉萊克洞窟的所有競賽。,扎拉萊克洞窟競速制霸,,17492,-1,-1,0,15462,0,20,131072,471,1100022,0,143576,0,0,0,0
在扎拉萊克洞窟的所有飛龍競速中取得銀牌。,扎拉萊克洞窟競速制霸：銀牌,,17493,-1,-1,17492,15462,0,20,131072,472,1100022,0,143580,0,0,0,0
在扎拉萊克洞窟的所有飛龍競速中取得金牌。,扎拉萊克洞窟競速制霸：金牌,頭銜：扎拉萊克洞窟競速騎師,17494,-1,-1,17493,15462,0,20,131072,473,1100022,0,143584,0,0,0,0
,<Hidden> 10.0 Professions Onboarding Skip Unlock [DNT] (copy),,17495,-1,-1,0,15455,0,0,3276804,65,136243,0,143588,0,0,0,0
在大災變之前，以武器鍛造師的身分，在抗戰準備期間，為艾澤拉斯的英雄製作武器。,知名武器鍛造師,,17496,-1,-1,0,172,0,0,2048,21,135326,0,0,0,0,0,0
在大災變之前，以護甲鍛造師的身分，在抗戰準備期間，為艾澤拉斯的英雄製作護甲。,知名護甲鍛造師,,17497,-1,-1,0,172,0,0,2048,22,132739,0,0,0,0,0,0
在大災變之前，以專精製皮師的身分，在抗戰準備期間，為艾澤拉斯的英雄製作護甲。,知名製皮專家,,17498,-1,-1,0,172,0,0,2048,23,133611,0,0,0,0,0,0
在大災變之前，以專精裁縫師的身分，在抗戰準備期間，為艾澤拉斯的英雄製作護甲。,知名裁縫專家,,17499,-1,-1,0,172,0,0,2048,24,136249,0,0,0,0,0,0
被菲拉卡殺死。,仍然立於火中,,17506,-1,-1,0,15465,0,10,0,1,4914672,0,143602,0,0,0,0
在一週內開啟其中一個澤斯克拉密庫的所有大門。,芝麻開門,,17509,-1,-1,0,15465,0,10,131072,108,237538,0,143604,0,0,0,0
在葛利姆羅格附近收集龍之雕紋。,龍之雕紋：葛利姆羅格,,17510,-1,-1,0,15462,0,0,1179648,474,4728198,0,0,0,0,0,0
在納克斯科附近收集龍之雕紋。,龍之雕紋：納克斯科,,17511,-1,-1,0,15462,0,0,1179648,475,4728198,0,0,0,0,0,0
在洛姆附近收集龍之雕紋。,龍之雕紋：洛姆,,17512,-1,-1,0,15462,0,0,1179648,476,4728198,0,0,0,0,0,0
在薩克利火山口附近收集龍之雕紋。,龍之雕紋：薩克利火山口,,17513,-1,-1,0,15462,0,0,1179648,477,4728198,0,0,0,0,0,0
在滑龍棲息地附近收集龍之雕紋。,龍之雕紋：滑龍棲息地,,17514,-1,-1,0,15462,0,0,1179648,478,4728198,0,0,0,0,0,0
在連通道附近收集龍之雕紋。,龍之雕紋：連通道,,17515,-1,-1,0,15462,0,0,1179648,479,4728198,0,0,0,0,0,0
在酸口峽谷附近收集龍之雕紋。,龍之雕紋：酸口峽谷,,17516,-1,-1,0,15462,0,0,1179648,480,4728198,0,0,0,0,0,0
在亞貝魯斯通路附近收集龍之雕紋。,龍之雕紋：亞貝魯斯通路,,17517,-1,-1,0,15462,0,0,1179648,481,4728198,0,0,0,0,0,0
在風暴過後的禁忌之境完成以下任10個特殊遭遇戰。,禁忌之境冒險者,,17524,-1,-1,0,15465,0,5,131072,26,4638396,0,143672,0,0,0,0
在風暴過後的禁忌之境完成以下所有特殊遭遇戰。,禁忌之境勇士,,17525,-1,-1,17524,15465,0,15,131072,27,4046656,0,143702,0,0,0,0
發掘風暴過後的禁忌之境內的秘密寶藏。,禁忌之境寶藏,,17526,-1,-1,0,15465,0,5,131072,36,1542852,0,143732,0,0,0,0
在風暴過後的禁忌之境內開啟20個小型寶藏。,禁忌之境拾荒者,,17527,-1,-1,0,15465,0,5,131072,99,1542844,0,143745,0,0,0,0
在風暴過後的禁忌之境內開啟100個小型寶藏。,禁忌之境囤積者,,17528,-1,-1,17527,15465,0,10,131072,100,1542848,0,143757,0,0,0,0
在風暴過後的禁忌之境內開啟10個禁忌之境寶箱。,禁忌戰利品,,17529,-1,-1,0,15465,0,10,131072,101,4638544,0,143759,0,0,0,0
在風暴過後的禁忌之境內收集以下所有書籍。,禁忌之境圖書管理員,,17530,-1,-1,0,15465,0,10,131072,104,4549135,0,143761,0,0,0,0
在風暴過後的禁忌之境內透過10張密封卷軸地圖找到寶藏。,有記號的地方就對了,,17531,-1,-1,0,15465,0,10,131072,102,1064187,0,143769,0,0,0,0
在風暴過後的禁忌之境內透過50張密封卷軸地圖找到寶藏。,卷軸獵人,,17532,-1,-1,17531,15465,0,10,131072,103,4549192,0,143771,0,0,0,0
,<Hidden> Travel Network - Node Unlock: Forbidden Reach - Morqut Islet,,17533,-1,-1,0,15455,0,0,1179648,42,136243,0,143794,0,0,0,0
探索風暴過後的禁忌之境，解開世界地圖上未知的區域。,探索禁忌之境,,17534,-1,-1,0,15465,0,10,131072,20,4672496,0,143799,0,0,0,0
,"<DNT> Complete the ""Return to the Reach"" questline.",,17535,-1,-1,0,15455,0,0,3276800,11,136243,0,143806,0,0,0,0
,"<DNT> Complete the ""A Creche Divided"" questline.",,17536,-1,-1,0,15455,0,0,3276800,12,136243,0,143813,0,0,0,0
,飛龍追逐 - WS01,,17537,-1,-1,0,15462,0,0,1048576,483,1394953,0,0,0,0,0,0
,飛龍追逐 - WS02,,17538,-1,-1,0,15462,0,0,1048576,484,1394953,0,0,0,0,0,0
完成每個元素的霜石密庫洪荒風暴。,天候不佳,,17540,-1,-1,0,15465,0,15,131072,19,463562,0,143863,0,0,0,0
在寵物對戰中擊敗漩渦、地動者、野火和奔流。,四大皆空,,17541,-1,-1,0,15119,0,15,131072,119,136099,0,143868,0,0,0,0
,<Hidden> ACCOUNT: Renown Campaign Complete - Tyr 2,,17542,-1,-1,0,15455,0,0,3276804,37,136243,0,143898,0,0,0,0
完成下列所有禁忌之境成就。,百無禁忌,頭銜：禁忌之人,17543,-1,-1,0,15465,0,25,131072,109,4616662,0,143908,0,0,0,0
在雍亞拉平原中完成古老的仇恨故事情節。,新的開始,,17546,-1,-1,0,15455,0,5,0,10,236555,0,143992,0,0,0,0
阿福斯寵物的主人。,巫嗷王,,17547,-1,-1,0,15268,0,0,133120,43,4878473,0,143994,0,0,0,0
揭開巨龍群島遠古石頭的秘密。,巨龍群島的遠古石頭,,17560,-1,-1,0,15465,0,20,131072,110,4632794,0,144202,0,0,0,0
揭開甦醒海岸遠古石頭的秘密。,甦醒海岸的遠古石頭,,17561,-1,-1,0,15465,0,5,2228224,10,134461,0,144207,0,0,0,0
揭開雍亞拉平原遠古石頭的秘密。,雍亞拉平原的遠古石頭,,17562,-1,-1,0,15465,0,5,2228224,11,134461,0,144213,0,0,0,0
揭開蒼藍高地遠古石頭的秘密。,蒼藍高地的遠古石頭,,17563,-1,-1,0,15465,0,5,2228224,12,134461,0,144219,0,0,0,0
揭開薩爪祖斯遠古石頭的秘密。,薩爪祖斯的遠古石頭,,17564,-1,-1,0,15465,0,5,2228224,13,134461,0,144225,0,0,0,0
揭開扎拉萊克洞窟遠古石頭的秘密。,扎拉萊克的遠古石頭,,17567,-1,-1,0,15465,0,5,2228224,14,134461,0,144233,0,0,0,0
完成卡林多的費伍德森林飛掠賽道。,費伍德森林飛掠賽道：銅牌,,17568,-1,-1,0,15462,0,0,1048576,485,1002572,0,0,0,0,0,0
在卡林多的費伍德森林飛掠賽道獲得通關時間銀牌。,費伍德森林飛掠賽道：銀牌,,17569,-1,-1,17568,15462,0,0,1048576,486,1002575,0,0,0,0,0,0
在卡林多的費伍德森林飛掠賽道獲得通關時間金牌。,費伍德森林飛掠賽道：金牌,,17570,-1,-1,17569,15462,0,0,1048576,487,1002573,0,0,0,0,0,0
完成卡林多的費伍德森林飛掠賽道進階版。,費伍德森林飛掠賽道進階版：銅牌,,17571,-1,-1,0,15462,0,0,1048576,488,1002572,0,0,0,0,0,0
在卡林多的費伍德森林飛掠賽道進階版獲得通關時間銀牌。,費伍德森林飛掠賽道進階版：銀牌,,17572,-1,-1,17571,15462,0,0,1048576,489,1002575,0,0,0,0,0,0
在卡林多的費伍德森林飛掠賽道進階版獲得通關時間金牌。,費伍德森林飛掠賽道進階版：金牌,,17573,-1,-1,17572,15462,0,0,1048576,490,1002573,0,0,0,0,0,0
完成卡林多的費伍德森林飛掠賽道逆向版。,費伍德森林飛掠賽道逆向版：銅牌,,17574,-1,-1,0,15462,0,0,1048576,491,1002572,0,0,0,0,0,0
在卡林多的費伍德森林飛掠賽道逆向版獲得通關時間銀牌。,費伍德森林飛掠賽道逆向版：銀牌,,17575,-1,-1,17574,15462,0,0,1048576,492,1002575,0,0,0,0,0,0
在卡林多的費伍德森林飛掠賽道逆向版獲得通關時間金牌。,費伍德森林飛掠賽道逆向版：金牌,,17576,-1,-1,17575,15462,0,0,1048576,493,1002573,0,0,0,0,0,0
完成卡林多的寒冬漫遊賽道。,寒冬漫遊賽道：銅牌,,17577,-1,-1,0,15462,0,0,1048576,494,1002572,0,0,0,0,0,0
在卡林多的寒冬漫遊賽道獲得通關時間銀牌。,寒冬漫遊賽道：銀牌,,17578,-1,-1,17577,15462,0,0,1048576,495,1002575,0,0,0,0,0,0
在卡林多的寒冬漫遊賽道獲得通關時間金牌。,寒冬漫遊賽道：金牌,,17579,-1,-1,17578,15462,0,0,1048576,496,1002573,0,0,0,0,0,0
完成卡林多的寒冬漫遊賽道進階版。,寒冬漫遊賽道進階版：銅牌,,17580,-1,-1,0,15462,0,0,1048576,497,1002572,0,0,0,0,0,0
在卡林多的寒冬漫遊賽道進階版獲得通關時間銀牌。,寒冬漫遊賽道進階版：銀牌,,17581,-1,-1,17580,15462,0,0,1048576,498,1002575,0,0,0,0,0,0
在卡林多的寒冬漫遊賽道進階版獲得通關時間金牌。,寒冬漫遊賽道進階版：金牌,,17582,-1,-1,17581,15462,0,0,1048576,499,1002573,0,0,0,0,0,0
完成卡林多的寒冬漫遊賽道逆向版。,寒冬漫遊賽道逆向版：銅牌,,17583,-1,-1,0,15462,0,0,1048576,500,1002572,0,0,0,0,0,0
在卡林多的寒冬漫遊賽道逆向版獲得通關時間銀牌。,寒冬漫遊賽道逆向版：銀牌,,17584,-1,-1,17583,15462,0,0,1048576,501,1002575,0,0,0,0,0,0
在卡林多的寒冬漫遊賽道逆向版獲得通關時間金牌。,寒冬漫遊賽道逆向版：金牌,,17585,-1,-1,17584,15462,0,0,1048576,502,1002573,0,0,0,0,0,0
完成卡林多的諾達希爾螺旋賽道。,諾達希爾螺旋賽道：銅牌,,17586,-1,-1,0,15462,0,0,1048576,503,1002572,0,0,0,0,0,0
在卡林多的諾達希爾螺旋賽道獲得通關時間銀牌。,諾達希爾螺旋賽道：銀牌,,17587,-1,-1,17586,15462,0,0,1048576,504,1002575,0,0,0,0,0,0
在卡林多的諾達希爾螺旋賽道獲得通關時間金牌。,諾達希爾螺旋賽道：金牌,,17588,-1,-1,17587,15462,0,0,1048576,505,1002573,0,0,0,0,0,0
完成卡林多的諾達希爾螺旋賽道進階版。,諾達希爾螺旋賽道進階版：銅牌,,17589,-1,-1,0,15462,0,0,1048576,506,1002572,0,0,0,0,0,0
在卡林多的諾達希爾螺旋賽道進階版獲得通關時間銀牌。,諾達希爾螺旋賽道進階版：銀牌,,17590,-1,-1,17589,15462,0,0,1048576,507,1002575,0,0,0,0,0,0
在卡林多的諾達希爾螺旋賽道進階版獲得通關時間金牌。,諾達希爾螺旋賽道進階版：金牌,,17591,-1,-1,17590,15462,0,0,1048576,508,1002573,0,0,0,0,0,0
完成卡林多的諾達希爾螺旋賽道逆向版。,諾達希爾螺旋賽道逆向版：銅牌,,17592,-1,-1,0,15462,0,0,1048576,509,1002572,0,0,0,0,0,0
在卡林多的諾達希爾螺旋賽道逆向版獲得通關時間銀牌。,諾達希爾螺旋賽道逆向版：銀牌,,17593,-1,-1,17592,15462,0,0,1048576,510,1002575,0,0,0,0,0,0
在卡林多的諾達希爾螺旋賽道逆向版獲得通關時間金牌。,諾達希爾螺旋賽道逆向版：金牌,,17594,-1,-1,17593,15462,0,0,1048576,511,1002573,0,0,0,0,0,0
完成卡林多的海加爾山急行賽道。,海加爾山急行賽道：銅牌,,17595,-1,-1,0,15462,0,0,1048576,512,1002572,0,0,0,0,0,0
在卡林多的海加爾山急行賽道獲得通關時間銀牌。,海加爾山急行賽道：銀牌,,17596,-1,-1,17595,15462,0,0,1048576,513,1002575,0,0,0,0,0,0
在卡林多的海加爾山急行賽道獲得通關時間金牌。,海加爾山急行賽道：金牌,,17597,-1,-1,17596,15462,0,0,1048576,514,1002573,0,0,0,0,0,0
完成卡林多的海加爾山急行賽道進階版。,海加爾山急行賽道進階版：銅牌,,17598,-1,-1,0,15462,0,0,1048576,515,1002572,0,0,0,0,0,0
在卡林多的海加爾山急行賽道進階版獲得通關時間銀牌。,海加爾山急行賽道進階版：銀牌,,17599,-1,-1,17598,15462,0,0,1048576,516,1002575,0,0,0,0,0,0
在卡林多的海加爾山急行賽道進階版獲得通關時間金牌。,海加爾山急行賽道進階版：金牌,,17600,-1,-1,17599,15462,0,0,1048576,517,1002573,0,0,0,0,0,0
完成卡林多的海加爾山急行賽道逆向版。,海加爾山急行賽道逆向版：銅牌,,17601,-1,-1,0,15462,0,0,1048576,518,1002572,0,0,0,0,0,0
在卡林多的海加爾山急行賽道逆向版獲得通關時間銀牌。,海加爾山急行賽道逆向版：銀牌,,17602,-1,-1,17601,15462,0,0,1048576,519,1002575,0,0,0,0,0,0
在卡林多的海加爾山急行賽道逆向版獲得通關時間金牌。,海加爾山急行賽道逆向版：金牌,,17603,-1,-1,17602,15462,0,0,1048576,520,1002573,0,0,0,0,0,0
完成卡林多的火箭道兜風賽道。,火箭道兜風賽道：銅牌,,17604,-1,-1,0,15462,0,0,1048576,521,1002572,0,0,0,0,0,0
在卡林多的火箭道兜風賽道獲得通關時間銀牌。,火箭道兜風賽道：銀牌,,17605,-1,-1,17604,15462,0,0,1048576,522,1002575,0,0,0,0,0,0
在卡林多的火箭道兜風賽道獲得通關時間金牌。,火箭道兜風賽道：金牌,,17606,-1,-1,17605,15462,0,0,1048576,523,1002573,0,0,0,0,0,0
完成卡林多的火箭道兜風賽道進階版。,火箭道兜風賽道進階版：銅牌,,17607,-1,-1,0,15462,0,0,1048576,524,1002572,0,0,0,0,0,0
在卡林多的火箭道兜風賽道進階版獲得通關時間銀牌。,火箭道兜風賽道進階版：銀牌,,17608,-1,-1,17607,15462,0,0,1048576,525,1002575,0,0,0,0,0,0
在卡林多的火箭道兜風賽道進階版獲得通關時間金牌。,火箭道兜風賽道進階版：金牌,,17609,-1,-1,17608,15462,0,0,1048576,526,1002573,0,0,0,0,0,0
完成卡林多的火箭道兜風賽道逆向版。,火箭道兜風賽道逆向版：銅牌,,17610,-1,-1,0,15462,0,0,1048576,527,1002572,0,0,0,0,0,0
在卡林多的火箭道兜風賽道逆向版獲得通關時間銀牌。,火箭道兜風賽道逆向版：銀牌,,17611,-1,-1,17610,15462,0,0,1048576,528,1002575,0,0,0,0,0,0
在卡林多的火箭道兜風賽道逆向版獲得通關時間金牌。,火箭道兜風賽道逆向版：金牌,,17612,-1,-1,17611,15462,0,0,1048576,529,1002573,0,0,0,0,0,0
完成卡林多的梣谷境域賽道。,梣谷境域賽道：銅牌,,17613,-1,-1,0,15462,0,0,1048576,530,1002572,0,0,0,0,0,0
在卡林多的梣谷境域賽道獲得通關時間銀牌。,梣谷境域賽道：銀牌,,17614,-1,-1,17613,15462,0,0,1048576,531,1002575,0,0,0,0,0,0
在卡林多的梣谷境域賽道獲得通關時間金牌。,梣谷境域賽道：金牌,,17615,-1,-1,17614,15462,0,0,1048576,532,1002573,0,0,0,0,0,0
完成卡林多的梣谷境域賽道進階版。,梣谷境域賽道進階版：銅牌,,17616,-1,-1,0,15462,0,0,1048576,533,1002572,0,0,0,0,0,0
在卡林多的梣谷境域賽道進階版獲得通關時間銀牌。,梣谷境域賽道進階版：銀牌,,17617,-1,-1,17616,15462,0,0,1048576,534,1002575,0,0,0,0,0,0
在卡林多的梣谷境域賽道進階版獲得通關時間金牌。,梣谷境域賽道進階版：金牌,,17618,-1,-1,17617,15462,0,0,1048576,535,1002573,0,0,0,0,0,0
完成卡林多的梣谷境域賽道逆向版。,梣谷境域賽道逆向版：銅牌,,17619,-1,-1,0,15462,0,0,1048576,536,1002572,0,0,0,0,0,0
在卡林多的梣谷境域賽道逆向版獲得通關時間銀牌。,梣谷境域賽道逆向版：銀牌,,17620,-1,-1,17619,15462,0,0,1048576,537,1002575,0,0,0,0,0,0
在卡林多的梣谷境域賽道逆向版獲得通關時間金牌。,梣谷境域賽道逆向版：金牌,,17621,-1,-1,17620,15462,0,0,1048576,538,1002573,0,0,0,0,0,0
完成卡林多的杜洛塔巡迴賽道。,杜洛塔巡迴賽道：銅牌,,17622,-1,-1,0,15462,0,0,1048576,539,1002572,0,0,0,0,0,0
在卡林多的杜洛塔巡迴賽道獲得通關時間銀牌。,杜洛塔巡迴賽道：銀牌,,17623,-1,-1,17622,15462,0,0,1048576,540,1002575,0,0,0,0,0,0
在卡林多的杜洛塔巡迴賽道獲得通關時間金牌。,杜洛塔巡迴賽道：金牌,,17624,-1,-1,17623,15462,0,0,1048576,541,1002573,0,0,0,0,0,0
完成卡林多的杜洛塔巡迴賽道進階版。,杜洛塔巡迴賽道進階版：銅牌,,17625,-1,-1,0,15462,0,0,1048576,542,1002572,0,0,0,0,0,0
在卡林多的杜洛塔巡迴賽道進階版獲得通關時間銀牌。,杜洛塔巡迴賽道進階版：銀牌,,17626,-1,-1,17625,15462,0,0,1048576,543,1002575,0,0,0,0,0,0
在卡林多的杜洛塔巡迴賽道進階版獲得通關時間金牌。,杜洛塔巡迴賽道進階版：金牌,,17627,-1,-1,17626,15462,0,0,1048576,544,1002573,0,0,0,0,0,0
完成卡林多的杜洛塔巡迴賽道逆向版。,杜洛塔巡迴賽道逆向版：銅牌,,17628,-1,-1,0,15462,0,0,1048576,545,1002572,0,0,0,0,0,0
在卡林多的杜洛塔巡迴賽道逆向版獲得通關時間銀牌。,杜洛塔巡迴賽道逆向版：銀牌,,17629,-1,-1,17628,15462,0,0,1048576,546,1002575,0,0,0,0,0,0
在卡林多的杜洛塔巡迴賽道逆向版獲得通關時間金牌。,杜洛塔巡迴賽道逆向版：金牌,,17630,-1,-1,17629,15462,0,0,1048576,547,1002573,0,0,0,0,0,0
完成卡林多的蛛網迂迴賽道。,蛛網迂迴賽道：銅牌,,17631,-1,-1,0,15462,0,0,1048576,548,1002572,0,0,0,0,0,0
在卡林多的蛛網迂迴賽道獲得通關時間銀牌。,蛛網迂迴賽道：銀牌,,17632,-1,-1,17631,15462,0,0,1048576,549,1002575,0,0,0,0,0,0
在卡林多的蛛網迂迴賽道獲得通關時間金牌。,蛛網迂迴賽道：金牌,,17633,-1,-1,17632,15462,0,0,1048576,550,1002573,0,0,0,0,0,0
完成卡林多的蛛網迂迴賽道進階版。,蛛網迂迴賽道進階版：銅牌,,17634,-1,-1,0,15462,0,0,1048576,551,1002572,0,0,0,0,0,0
在卡林多的蛛網迂迴賽道進階版獲得通關時間銀牌。,蛛網迂迴賽道進階版：銀牌,,17635,-1,-1,17634,15462,0,0,1048576,552,1002575,0,0,0,0,0,0
在卡林多的蛛網迂迴賽道進階版獲得通關時間金牌。,蛛網迂迴賽道進階版：金牌,,17636,-1,-1,17635,15462,0,0,1048576,553,1002573,0,0,0,0,0,0
完成卡林多的蛛網迂迴賽道逆向版。,蛛網迂迴賽道逆向版：銅牌,,17637,-1,-1,0,15462,0,0,1048576,554,1002572,0,0,0,0,0,0
在卡林多的蛛網迂迴賽道逆向版獲得通關時間銀牌。,蛛網迂迴賽道逆向版：銀牌,,17638,-1,-1,17637,15462,0,0,1048576,555,1002575,0,0,0,0,0,0
在卡林多的蛛網迂迴賽道逆向版獲得通關時間金牌。,蛛網迂迴賽道逆向版：金牌,,17639,-1,-1,17638,15462,0,0,1048576,556,1002573,0,0,0,0,0,0
完成卡林多的淒涼之地甩尾賽道。,淒涼之地甩尾賽道：銅牌,,17640,-1,-1,0,15462,0,0,1048576,557,1002572,0,0,0,0,0,0
在卡林多的淒涼之地甩尾賽道獲得通關時間銀牌。,淒涼之地甩尾賽道：銀牌,,17641,-1,-1,17640,15462,0,0,1048576,558,1002575,0,0,0,0,0,0
在卡林多的淒涼之地甩尾賽道獲得通關時間金牌。,淒涼之地甩尾賽道：金牌,,17642,-1,-1,17641,15462,0,0,1048576,559,1002573,0,0,0,0,0,0
完成卡林多的淒涼之地甩尾賽道進階版。,淒涼之地甩尾賽道進階版：銅牌,,17643,-1,-1,0,15462,0,0,1048576,560,1002572,0,0,0,0,0,0
在卡林多的淒涼之地甩尾賽道進階版獲得通關時間銀牌。,淒涼之地甩尾賽道進階版：銀牌,,17644,-1,-1,17643,15462,0,0,1048576,561,1002575,0,0,0,0,0,0
在卡林多的淒涼之地甩尾賽道進階版獲得通關時間金牌。,淒涼之地甩尾賽道進階版：金牌,,17645,-1,-1,17644,15462,0,0,1048576,562,1002573,0,0,0,0,0,0
完成卡林多的淒涼之地甩尾賽道逆向版。,淒涼之地甩尾賽道逆向版：銅牌,,17646,-1,-1,0,15462,0,0,1048576,563,1002572,0,0,0,0,0,0
在卡林多的淒涼之地甩尾賽道逆向版獲得通關時間銀牌。,淒涼之地甩尾賽道逆向版：銀牌,,17647,-1,-1,17646,15462,0,0,1048576,564,1002575,0,0,0,0,0,0
在卡林多的淒涼之地甩尾賽道逆向版獲得通關時間金牌。,淒涼之地甩尾賽道逆向版：金牌,,17648,-1,-1,17647,15462,0,0,1048576,565,1002573,0,0,0,0,0,0
