ID,Directory,MapName_lang,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse[0],Corpse[1],MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,NavigationMaxDistance,PreloadFileDataID,Flags[0],Flags[1],Flags[2]
2688,2688,迴繞地道,,,,,0,0,1,5,10,0,626,-1,-1,-1,0,1,-1,0,12,0,5363830,0,0,947920477,33808,256
2689,2689,塔克-瑞桑深淵,,,,,0,0,1,5,10,0,626,-1,-1,-1,0,1,-1,0,12,0,5363899,0,0,947920477,33808,256
2690,2690,深淵堡,,,,,0,0,1,5,10,0,626,-1,-1,-1,0,1,-1,0,12,0,5363968,0,0,947920477,33808,256
2692,2692,甦醒會堂,,,,,0,0,1,5,10,0,626,-1,-1,-1,0,1,-1,0,12,0,5390646,0,0,142614109,1040,0
2695,2695,虛無區域：阿拉希高地,,,,,0,0,1,6,8,0,615,720,-1,0,0,1,-1,0,12,0,5418653,0,0,-644858275,1342442768,1152
2698,2698,11.0心之室,,,,,0,0,1,0,0,0,626,-1,-1,-1,0,1,-1,0,12,0,5425980,0,0,142614109,262160,0
2699,2699,新蠟燭，新希望,,,,,0,0,1,5,10,0,620,600,-1,-1,0,1,-1,0,12,0,5449830,0,0,144711261,537166384,0
2703,2703,11.0戰隊測試,,,,,0,0,1,0,10,0,603,-1,-1,-1,0,1,-1,0,12,0,5493025,0,5916346,160439901,1040,2116
2704,2704,11.0 Warband Testing 2,,,,,0,0,1,0,10,0,603,-1,-1,-1,0,1,-1,0,12,0,5493029,0,0,8396381,1040,96
2708,2708,10.2.5 Transport: Bel'ameth -> Gilneas,,,,,0,0,3,0,9,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,0,1553,262144,0
2710,2710,甦醒機械,,,,,0,0,1,5,10,0,0,-1,-1,-1,0,1,-1,0,12,0,5525210,0,0,8396381,1040,96
2713,2713,11.0 - 戰役最後事件,,,,,0,0,1,5,10,0,0,-1,-1,2601,0,1,-1,0,12,0,5544842,0,0,143670877,1040,12
2716,2716,11.0 - 小修道院事件,,,,,0,0,1,5,10,0,0,-1,-1,2601,0,1,-1,0,12,0,5550734,0,0,143670877,1040,12
2728,2728,11.0.0 Transport: The Reckoning (Crashed Airship),,,,,0,0,3,0,10,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,0,1553,262144,0
2731,2731,11.0達拉然事件,,,,,0,0,1,0,10,0,626,-1,-1,-1,0,1,-1,0,12,0,5608091,0,0,142622301,1073742868,96
2739,2739,甦醒會堂,,,,,0,0,1,0,10,0,0,-1,-1,-1,0,1,-1,0,12,0,5679685,0,0,142614109,1040,0
2760,2760,11.0.0 Transport: Arathi Airship 1,,,,,0,0,3,0,10,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,0,1553,262144,0
2761,2761,11.0.0 Transport: Arathi Airship 2,,,,,0,0,3,0,10,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,0,1553,262144,0
2762,2762,11.0.0 Transport: Arathi Airship 3,,,,,0,0,3,0,10,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,0,1553,262144,0
2763,2763,11.0.0 Transport: Arathi Airship 4,,,,,0,0,3,0,10,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,0,1553,262144,0
2764,2764,11.0.0 Transport: Arathi Airship 5,,,,,0,0,3,0,10,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,0,1553,262144,0
2767,2767,陷坑,,,,,0,0,1,5,10,0,626,-1,-1,-1,0,1,-1,0,12,0,5793987,0,0,947920477,33808,256
2768,2768,塔克-瑞桑深淵,,,,,0,0,1,5,10,0,626,-1,-1,-1,0,1,-1,0,12,0,5793988,0,0,947920477,33808,256
2774,2774,卡茲阿爾加,,,,,0,0,1,2,10,0,626,-1,-1,-1,0,1,-1,0,12,0,5839967,0,0,144711261,537134608,0
2780,2780,11.0.0 Transport: Arathi Airship 7,,,,,0,0,3,0,10,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,0,3649,1040,96
2782,2782,11.0 - Vault of Memory,,,,,0,0,1,0,10,0,434,-1,-1,-1,0,1,-1,0,12,0,5890444,0,0,142614109,262160,0
2786,2786,微型異次元,,,,,0,0,1,0,10,0,0,-1,-1,-1,0,1,-1,0,12,0,5903868,0,0,142614109,1040,0
