Name_lang,Pos[0],Pos[1],Pos[2],MapOffset[0],MapOffset[1],FlightMapOffset[0],FlightMapOffset[1],ID,ContinentID,ConditionID,CharacterBitNumber,Flags,UiTextureKitID,MinimapAtlasMemberID,Facing,SpecialIconConditionID,VisibilityConditionID,MountCreatureID[0],MountCreatureID[1]
穆羅契營地，鳴響深淵,748.128,-3548.26,175.136,0,0,0,0,2926,2601,0,809,3,0,4689,0,0,0,224376,224376
多恩諾加，多恩島,2585.44,-2473.32,228.699,0,0,0,0,2928,2552,0,786,3,0,4689,0,0,0,224376,224376
芙林村，多恩島,985.46,-1847.63,92.2958,0,0,0,0,2929,2552,0,787,3,0,4689,0,0,0,224376,224376
杜加茲小屋，多恩島,2673.66,-4099.73,86.2751,0,0,0,0,2931,2552,0,788,3,0,4689,0,0,0,224376,224376
漫步郡，多恩島,3517.62,-3394.8,189.272,0,0,0,0,2932,2552,0,789,3,0,4689,0,0,0,224376,224376
宏偉堡壘,-2843.12,-396.563,-1160.19,0,0,0,0,2933,2657,125542,790,1027,0,4689,0,0,0,207469,207469
脈動地穴,-2962.44,-334.163,-1489.22,0,0,0,0,2934,2657,125544,793,1027,0,4689,0,0,0,207469,207469
莊嚴露臺,-3529.84,-379.071,-1078.84,0,0,0,0,2935,2657,125541,791,1031,0,4689,0,0,0,207469,207469
晃蕩大橋(單向),-3006.11,-110.161,-1136.99,0,0,0,0,2936,2657,125583,813,1187,0,4689,0,0,0,207469,207469
前廳,-3264.02,103.309,-1096.09,0,0,0,0,2937,2657,125543,792,1027,0,4689,0,0,0,207469,207469
米雷達爾，聖落之地,2035.14,953.681,218.939,0,0,0,0,2941,2601,0,797,3,0,4689,0,0,0,218328,218328
聖焰隱修院，聖落之地,3074.38,988.045,516.01,0,0,0,0,2942,2601,0,805,7,0,4689,0,0,0,218328,218328
羅萊十字路，聖落之地,2689.73,385.191,62.3615,0,0,0,0,2943,2601,0,798,3,0,4689,0,0,0,218328,218328
西爾海姆家族農場，聖落之地,3235.26,-692.194,8.13643,0,0,0,0,2944,2601,0,799,3,0,4689,0,0,0,218328,218328
神禦之牆，聖落之地,1815.49,-1522.89,-140.917,0,0,0,0,2950,2601,0,795,7,0,4689,0,0,0,218328,218328
Quest Path 9706: 11.0 Z2 - Max Level - CH3 - Q2 - Pipe Ingress 1 Taxi (SMART),134.106,-3557.55,208.798,0,0,0,0,2955,2601,0,0,0,0,4689,0,0,0,17972,17972
剛達加茲，鳴響深淵,2224.32,-2735.79,427.23,0,0,0,0,2962,2601,0,807,3,0,4689,0,0,0,224376,224376
影脈營地，鳴響深淵,1529.3,-3782.61,259.38,0,0,0,0,2963,2601,0,810,3,0,4689,0,0,0,224376,224376
Quest Path 9786: 11.0 Z2 - Campaign - Ch 3 - Dark Iron From Above - Boss Flyover - (LWB),3090.87,-2928.23,409.996,0,0,0,0,2964,2601,0,0,0,0,4689,0,0,0,139612,139612
Quest Path 9870: 11.0 Raid - Nerubian - Zone - Thread Elevator - 04 Taxi Path 01 - TJS,-3464.9,-148.84,-1322.2,0,0,0,0,2967,2657,0,0,0,0,4689,0,0,0,21355,21355
平靜淺灘，多恩島,1860.5,-873.326,310.726,0,0,0,0,2970,2552,126141,811,3,0,4689,0,0,126141,78422,78422
脈動地穴(單向),-2917.05,-251.267,-1488.63,0,0,0,0,2971,2657,125585,812,1187,0,4689,0,0,0,207469,207469
飛行管理員傑夫,985.46,-1847.63,92.2958,0,0,0,0,2972,2552,0,814,128,0,4689,0,0,0,165516,165516
晉升之境,-3505.77,-112.172,-1317.51,0,0,0,0,2984,2657,127056,777,1027,0,4689,0,0,0,207469,207469
凝結之池(單向),-3373.32,-217.842,-1415.29,0,0,0,0,2987,2657,0,824,1190,0,4689,0,0,0,207469,207469
暗影之冠,-3585.4,468.373,-1037.91,0,0,0,0,3003,2657,128892,836,1187,0,4689,0,0,0,207469,207469
